"trial","gen","n","gbar","zbar","wbar","p.fix.pos","p.fix.neg","v","n.pop0","alpha","low.var","ext.gen","extinct"
3650,3,10,0.24,0.369572878679187,0.926693871888492,0,0,0.4276,20,0,FALSE,15,FALSE
3650,4,8,0.3,0.489697877635051,0.99456599291025,0,0,0.408125,20,0,FALSE,15,FALSE
3650,5,9,0.622222222222222,0.430765583177187,1.03398357666223,0.04,0.04,0.411604938271605,20,0,FALSE,15,FALSE
3650,6,25,0.824,0.987964918209732,1.24695861723123,0.08,0.04,0.334848,20,0,FALSE,15,FALSE
3650,7,20,0.87,0.910623190565497,1.22279292597735,0.12,0.04,0.31695,20,0,FALSE,15,FALSE
3650,8,13,1.30769230769231,1.26348582472633,1.42195967799781,0.12,0.04,0.307455621301775,20,0,FALSE,15,FALSE
3650,9,11,1.50909090909091,1.49849727542688,1.54734823636291,0.2,0.04,0.284297520661157,20,0,FALSE,15,FALSE
3650,10,11,1.54545454545455,1.49572105658722,1.54586180805832,0.2,0.04,0.282644628099174,20,0,FALSE,15,FALSE
3650,11,16,1.575,1.64303848460856,1.55956292817351,0.2,0.04,0.2725,20,0,FALSE,15,FALSE
3650,12,20,1.59,1.7407683609714,1.66282163756476,0.2,0.04,0.24555,20,0,FALSE,15,FALSE
3650,13,42,1.57619047619048,1.63357669442345,1.55619457530606,0.24,0.08,0.22797052154195,20,0,FALSE,15,FALSE
3650,14,66,1.53030303030303,1.49805442676371,1.51139950808384,0.28,0.08,0.225642791551882,20,0,FALSE,15,FALSE
3650,15,107,1.4803738317757,1.43171066553985,1.48242614975311,0.28,0.08,0.230051532884968,20,0,FALSE,15,FALSE
3651,1,20,0.16,0.238807078822348,0.872747960269411,0,0,0.4837,20,0,FALSE,15,FALSE
3651,2,25,0.32,0.352322322267157,0.934504667444129,0,0,0.46,20,0,FALSE,15,FALSE
3651,3,20,0.04,0.186251602319207,0.867812569884303,0,0,0.4381,20,0,FALSE,15,FALSE
3651,4,18,0.355555555555556,0.639374326231354,1.08596357087605,0,0,0.414444444444444,20,0,FALSE,15,FALSE
3651,5,34,0.264705882352941,0.297678962519003,0.91633214157702,0,0,0.400155709342561,20,0,FALSE,15,FALSE
3651,6,33,0.387878787878788,0.202828188405473,0.885303575658302,0,0,0.379449035812672,20,0,FALSE,15,FALSE
3651,7,33,0.43030303030303,0.432607140935073,0.998320971330395,0,0,0.363489439853076,20,0,FALSE,15,FALSE
3651,8,32,0.475,0.445298194307079,0.968615538651579,0,0,0.35265625,20,0,FALSE,15,FALSE
3651,9,14,0.342857142857143,0.461042823108203,1.01525928205422,0,0,0.336326530612245,20,0,FALSE,15,FALSE
3651,10,14,0.3,0.392441370064594,0.970059816957082,0,0.04,0.327244897959184,20,0,FALSE,15,FALSE
3651,11,7,0.657142857142857,0.744711094970946,1.12421389697791,0.04,0.16,0.271020408163265,20,0,FALSE,15,FALSE
3651,12,7,1.54285714285714,1.90988129155086,1.75642492208836,0.4,0.2,0.164489795918367,20,0,FALSE,15,FALSE
3651,13,16,1.7375,1.69776049660687,1.63421405871222,0.4,0.2,0.162578125,20,0,FALSE,15,FALSE
