"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,10,9,0.234434596755369,0.112633254253186,0.226012341617789,0.172816659811086,0.852683090208474,0.0439317200655333,32
20,10,10,0.265833333333333,0.180556272401434,0.190375304876048,0.623780170665424,0.859139274438426,0.174509267209651,32
20,11,1,0.125116279069767,0.11805415282392,0.171786060259857,0.12836439461901,0.842606703247313,0.0327221951302898,43
20,11,2,0.203936056227546,0.106808723689546,0.180405314455498,0.129716927860911,0.847429207288765,0.0326612966430174,43
20,11,3,0.237009384201693,0.0725163978510291,0.271677917633217,0.0755272169914141,0.8877248099418,0.0207430256545786,43
20,11,4,0.264718973373088,0.104470144659422,0.280608981463145,0.113766385137613,0.891704970933276,0.0317392655702927,43
20,11,5,0.294104572583367,0.0975480054666845,0.339036515033516,0.140187744522662,0.926569466318544,0.0428983059710574,43
20,11,6,0.326006945597738,0.114789820082871,0.362643035401845,0.164894666296682,0.940304307268791,0.0443549468580811,43
20,11,7,0.361995664993721,0.114648925623247,0.349942780672733,0.16120537556088,0.927518605490619,0.0473852781650319,43
20,11,8,0.393419777896522,0.131016736769906,0.385054733982153,0.180887588382663,0.952345835141436,0.0519465849100152,43
20,11,9,0.378293147940531,0.14828848239004,0.40622474033037,0.187256853076163,0.958994950486573,0.0584678046702679,43
20,11,10,0.332199570455384,0.177328451155104,0.142879882036082,0.287102475038012,0.827663090811787,0.0822273619690902,43
20,11,11,0.350426356589147,0.228304774209425,0.499214691785858,0.609268948148987,1.00606846218135,0.167674673309788,43
20,12,1,0.195555555555556,0.100494871794872,0.186402281853333,0.117745821341385,0.85602783772054,0.0289457738588777,27
20,12,2,0.300461197693393,0.0660516009753555,0.331833723428882,0.100208476143589,0.922978160401724,0.0274025000422696,27
20,12,3,0.361135631479199,0.0436467202912731,0.306958446297049,0.0526100192969468,0.903843852720132,0.0148367504982852,27
20,12,4,0.346872670705576,0.0427678393164277,0.408902512732054,0.0709995345119094,0.963106454134996,0.0203566504381574,27
20,12,5,0.381346314916615,0.0428433003206293,0.337927900067271,0.0884314184945638,0.923530169650902,0.0252734363612299,27
20,12,6,0.430836712324375,0.0452286192249169,0.451929954437395,0.100591195341815,0.980533066862026,0.0315781626127184,27
20,12,7,0.429627204642485,0.0454347948664175,0.431681406098199,0.0883589274165164,0.969687227621218,0.0221737397612182,27
20,12,8,0.446427708094375,0.0490284752787387,0.471016353241198,0.0851314645338289,0.988707747874265,0.0263767385972188,27
20,12,9,0.475428520482987,0.045360521964925,0.489238182629058,0.126183570911472,1.00479560628024,0.0389611384823459,27
20,12,10,0.453357042061219,0.0578449284031827,0.364485074510478,0.0997959037644109,0.934166863420574,0.0263671431996406,27
20,12,11,0.450513190513191,0.0551774338031081,0.410700356860965,0.184194784578774,0.959715395540111,0.0554339310848383,27
20,12,12,0.406119929453263,0.0790390494279383,0.458337336365267,0.20529689513717,0.979723032485469,0.0641681934279054,27
20,13,1,0.366111111111111,0.103778104575163,0.251802936048006,0.138946844498904,0.879594222997212,0.0380832566704939,18
20,13,2,0.43877893106292,0.0933184282298886,0.439069973888336,0.15020255774853,0.979436857581268,0.0408135196002595,18
