"trial","gen","sigma.a"
477,13,0.315129086011687
477,14,0.31176956013279
477,15,0.312144079200308
478,1,0.49009375
478,2,0.47448347107438
478,3,0.439583333333333
478,4,0.440859096313912
478,5,0.437239583333333
478,6,0.417781207133059
478,7,0.420595003287311
478,8,0.419334775554354
478,9,0.4121640625
478,10,0.407859504132231
478,11,0.404357175192395
478,12,0.396540816326531
478,13,0.392771201873049
478,14,0.389045942807374
478,15,0.389402999705911
479,1,0.4884375
479,2,0.463817148760331
479,3,0.4551875
479,4,0.441422495274102
479,5,0.426666666666667
479,6,0.4065
479,7,0.408
479,8,0.339
479,9,0.284375
480,1,0.4900625
480,2,0.475
480,3,0.465650969529086
480,4,0.440055555555556
480,5,0.418047337278107
480,6,0.4034375
480,7,0.37292899408284
480,8,0.374658203125
480,9,0.367320415879017
480,10,0.357589285714286
480,11,0.344463667820069
480,12,0.341609467455621
480,13,0.333425207756233
480,14,0.336177062988281
480,15,0.331556790950553
481,1,0.4885625
481,2,0.456
481,3,0.4265625
481,4,0.366319444444444
481,5,0.3525390625
481,6,0.331833333333333
481,7,0.331139053254438
481,8,0.326625
481,9,0.328822314049587
481,10,0.316753472222222
481,11,0.305666089965398
481,12,0.304368512110727
481,13,0.306213017751479
481,14,0.303173828125
481,15,0.305063657407407
482,1,0.49096875
482,2,0.475115740740741
482,3,0.426171875
482,4,0.3305
482,5,0.298611111111111
482,6,0.281944444444444
482,7,0.275
483,1,0.4898125
483,2,0.441927083333333
483,3,0.428819444444444
483,4,0.406656804733728
483,5,0.390277777777778
483,6,0.361111111111111
484,1,0.48765625
484,2,0.470886479591837
484,3,0.444456004756243
484,4,0.4453203125
484,5,0.439449092203631
484,6,0.430006985535832
484,7,0.435173034667969
484,8,0.433366154442149
484,9,0.432404652056901
484,10,0.43123876953125
484,11,0.431081087652549
484,12,0.429249518052105
484,13,0.427606547450334
484,14,0.425228288438585
484,15,0.423838704610407
485,1,0.49115625
485,2,0.4385
485,3,0.315625
486,1,0.487375
486,2,0.442091836734694
486,3,0.408987603305785
486,4,0.379166666666667
486,5,0.336111111111111
487,1,0.48559375
487,2,0.47318244170096
487,3,0.4455625
487,4,0.4375
487,5,0.433613040123457
487,6,0.401751730103806
487,7,0.418244575936884
487,8,0.416980888429752
487,9,0.406314878892734
487,10,0.402135555555556
487,11,0.401503064719668
487,12,0.399894489083678
487,13,0.398263801405336
487,14,0.396928733459357
487,15,0.395758860885279
488,1,0.488125
488,2,0.443055555555556
488,3,0.442333333333333
488,4,0.4072265625
488,5,0.3265
488,6,0.25625
488,7,0.2375
489,1,0.485875
489,2,0.478032544378698
489,3,0.433
489,4,0.358333333333333
489,5,0.323611111111111
489,6,0.323611111111111
489,7,0.290625
490,1,0.485875
490,2,0.4521484375
490,3,0.4015625
490,4,0.364285714285714
490,5,0.37037037037037
490,6,0.346938775510204
490,7,0.334375
490,8,0.298
490,9,0.290625
490,10,0.276275510204082
490,11,0.2705
490,12,0.246875
491,1,0.48178125
491,2,0.460281065088757
491,3,0.423046875
491,4,0.402551020408163
491,5,0.371484375
491,6,0.369318181818182
491,7,0.351388888888889
492,1,0.48665625
492,2,0.481139053254438
492,3,0.442857142857143
492,4,0.3830078125
492,5,0.341581632653061
492,6,0.3281982421875
492,7,0.331334547346514
492,8,0.338117283950617
492,9,0.326825378071834
492,10,0.302504164931279
492,11,0.302137006209539
492,12,0.303314049586777
492,13,0.305229814301836
492,14,0.30528132231405
492,15,0.303272476536497
493,1,0.4851875
493,2,0.450956632653061
493,3,0.446410034602076
493,4,0.428409090909091
493,5,0.398979591836735
493,6,0.295833333333333
494,1,0.48653125
494,2,0.453202479338843
494,3,0.43297193877551
494,4,0.419702216066482
494,5,0.392071280991736
494,6,0.376581790123457
494,7,0.360453648915187
494,8,0.357150607638889
494,9,0.353994743106526
494,10,0.352759658277923
494,11,0.353210049821535
494,12,0.351691055906202
494,13,0.348773474120734
494,14,0.346162456420353
494,15,0.345146675412325
495,1,0.49078125
495,2,0.458854166666667
495,3,0.3625
496,1,0.47890625
496,2,0.429336734693878
496,3,0.405594135802469
496,4,0.39778125
496,5,0.374070247933884
496,6,0.34140625
496,7,0.327777777777778
496,8,0.3203125
497,1,0.4886875
497,2,0.465
497,3,0.413165680473373
497,4,0.369560185185185
497,5,0.32756243496358
497,6,0.307357142857143
497,7,0.306490929705215
497,8,0.307946710715312
497,9,0.29962109375
497,10,0.290839100346021
497,11,0.283739042322556
497,12,0.279016771998055
497,13,0.277651538633208
497,14,0.276342523103819
497,15,0.277194070274473
498,1,0.48565625
498,2,0.472085048010974
498,3,0.45570987654321
498,4,0.449666138524219
498,5,0.441744740302433
498,6,0.444521926417626
498,7,0.433695216049383
498,8,0.432134451795841
498,9,0.429077498072944
498,10,0.429418110319906
498,11,0.428419771622477
498,12,0.428848264110332
498,13,0.426870549977612
498,14,0.426167184602595
498,15,0.42505021366552
499,1,0.48846875
499,2,0.463223140495868
500,1,0.48803125
500,2,0.472895408163265
500,3,0.454938271604938
500,4,0.415599173553719
500,5,0.390123456790123
500,6,0.395138888888889
500,7,0.385125
500,8,0.3681640625
500,9,0.30546875
500,10,0.2
501,1,0.48996875
501,2,0.46796875
501,3,0.404253472222222
501,4,0.386371527777778
501,5,0.371177685950413
501,6,0.362117346938776
501,7,0.354081632653061
501,8,0.359210526315789
501,9,0.35234375
501,10,0.342529585798817
501,11,0.346734567901235
501,12,0.344844567559249
501,13,0.345990702479339
501,14,0.349362069930853
501,15,0.349065597850301
502,1,0.48659375
502,2,0.47716049382716
502,3,0.424691358024691
502,4,0.396683673469388
502,5,0.377430555555556
502,6,0.3603515625
502,7,0.338715277777778
502,8,0.329398148148148
502,9,0.300510204081633
502,10,0.301785714285714
502,11,0.3046875
502,12,0.299744897959184
502,13,0.3025390625
502,14,0.315125
502,15,0.302685950413223
503,1,0.48853125
503,2,0.472264542936288
503,3,0.46314697265625
503,4,0.451402777777778
503,5,0.409242112482853
503,6,0.3989
503,7,0.379432397959184
503,8,0.372384066587396
503,9,0.3811875
503,10,0.382803210463734
503,11,0.385979810927736
503,12,0.3921654115471
503,13,0.393646572104019
503,14,0.390591465724025
503,15,0.390760965243197
504,1,0.4894375
504,2,0.45856401384083
504,3,0.427359693877551
504,4,0.380078125
504,5,0.345
504,6,0.284375
504,7,0.2875
505,1,0.486
505,2,0.476701183431953
505,3,0.43525
505,4,0.387755102040816
505,5,0.25
506,1,0.4926875
506,2,0.480055555555556
506,3,0.44975
506,4,0.447611111111111
506,5,0.422189349112426
506,6,0.399111111111111
506,7,0.395599489795918
506,8,0.382
506,9,0.373853550295858
506,10,0.37575
506,11,0.374196493791088
506,12,0.363336684860672
506,13,0.360360266555602
506,14,0.359860825331504
506,15,0.357723329991687
507,1,0.4876875
507,2,0.467410714285714
507,3,0.419
507,4,0.4
507,5,0.3625
507,6,0.347395833333333
507,7,0.316
508,1,0.4845625
508,2,0.45475
508,3,0.456375
508,4,0.34375
508,5,0.2375
509,1,0.48734375
509,2,0.46669921875
509,3,0.439697265625
509,4,0.417013888888889
509,5,0.381423611111111
509,6,0.388905325443787
509,7,0.373779296875
509,8,0.348582230623819
509,9,0.3422
509,10,0.343805473372781
509,11,0.343112947658402
509,12,0.342524092970522
509,13,0.3392258382643
509,14,0.334652008310249
509,15,0.335438074634938
510,1,0.48853125
510,2,0.470699415631848
510,3,0.460776748971193
510,4,0.44766508030934
510,5,0.44520987654321
510,6,0.442194444444444
510,7,0.42840765936004
510,8,0.423340485756026
510,9,0.416692174267932
510,10,0.406507201646091
510,11,0.400815005107866
510,12,0.397743658371914
510,13,0.395285878022438
510,14,0.396980142332415
510,15,0.397665816821596
511,1,0.481375
511,2,0.46874
511,3,0.449777777777778
511,4,0.413520408163265
511,5,0.296875
512,1,0.4793125
512,2,0.445290858725762
512,3,0.42705078125
512,4,0.421337890625
512,5,0.403189981096408
512,6,0.381951530612245
512,7,0.373742603550296
512,8,0.356828922495274
512,9,0.356507531163435
512,10,0.355062003725125
512,11,0.353881519274376
512,12,0.352780998964762
512,13,0.349809285685108
512,14,0.350331258731052
512,15,0.3479220720393
513,1,0.49359375
513,2,0.472633136094675
513,3,0.3925
513,4,0.35969387755102
513,5,0.258333333333333
513,6,0.275
513,7,0.225
514,1,0.49165625
514,2,0.476025390625
514,3,0.40625
514,4,0.39112426035503
514,5,0.326851851851852
514,6,0.301944444444444
514,7,0.31201171875
514,8,0.295375
514,9,0.243269230769231
514,10,0.23386678200692
514,11,0.220578231292517
514,12,0.218619791666667
514,13,0.212311385459534
514,14,0.211704881656805
514,15,0.206054775916704
515,1,0.488625
515,2,0.465888888888889
515,3,0.438010204081633
515,4,0.409765625
515,5,0.3974609375
515,6,0.391186556927298
515,7,0.387744493754109
515,8,0.383458656605378
515,9,0.382180471432429
515,10,0.378541418798334
515,11,0.376408789345852
515,12,0.375225389994621
515,13,0.371850987088713
515,14,0.371486271336433
515,15,0.369315181622231
516,1,0.486625
516,2,0.475846354166667
516,3,0.450954861111111
516,4,0.407766272189349
516,5,0.388434903047091
516,6,0.374723639455782
516,7,0.353108268887567
516,8,0.348019199567334
516,9,0.341194214876033
516,10,0.336806062819576
516,11,0.3311216
516,12,0.325608595237352
516,13,0.331107041587902
516,14,0.333367220962459
516,15,0.329924607731792
517,1,0.49196875
517,2,0.4683125
517,3,0.460986328125
517,4,0.446109693877551
517,5,0.433349609375
517,6,0.413666666666667
517,7,0.381597222222222
517,8,0.3583984375
517,9,0.30322265625
517,10,0.306770833333333
517,11,0.298887755102041
517,12,0.292176086120723
517,13,0.300119140625
517,14,0.298308057944771
517,15,0.299869269037255
518,1,0.49296875
518,2,0.480555555555556
518,3,0.442795138888889
518,4,0.380555555555556
518,5,0.29375
518,6,0.2125
519,1,0.48978125
519,2,0.453703703703704
519,3,0.421875
519,4,0.38671875
519,5,0.311111111111111
519,6,0.2125
520,1,0.48928125
520,2,0.463456632653061
520,3,0.413888888888889
520,4,0.37109375
520,5,0.365625
520,6,0.359375
521,1,0.4874375
521,2,0.472675619834711
521,3,0.470636094674556
521,4,0.447448979591837
521,5,0.37578125
521,6,0.275
522,1,0.48571875
522,2,0.462413194444444
522,3,0.44212962962963
522,4,0.40787037037037
522,5,0.386
522,6,0.3975
522,7,0.381944444444444
523,1,0.48715625
523,2,0.465798611111111
523,3,0.3585
523,4,0.3515625
523,5,0.306944444444444
523,6,0.27890625
523,7,0.2666015625
523,8,0.225
524,1,0.48253125
524,2,0.453316326530612
524,3,0.403316326530612
524,4,0.38125
524,5,0.2875
524,6,0.280555555555556
524,7,0.27734375
525,1,0.4885625
525,2,0.47075
525,3,0.439219674556213
525,4,0.424805363321799
525,5,0.425168185763889
525,6,0.428011186264308
525,7,0.419952774498229
525,8,0.41309829637642
525,9,0.408207553854875
525,10,0.404097521361486
525,11,0.401220219875523
525,12,0.398333543744477
525,13,0.401604346445163
525,14,0.400376988232794
525,15,0.397691132704651
526,1,0.48684375
526,2,0.475826446280992
526,3,0.426109467455621
526,4,0.290625
527,1,0.48734375
527,2,0.479051246537396
527,3,0.469777882797732
527,4,0.456578947368421
527,5,0.433746301775148
527,6,0.417713647959184
527,7,0.39676
527,8,0.37846875
527,9,0.36409375
527,10,0.357986472424558
527,11,0.365945290858726
527,12,0.357411663315139
527,13,0.361096184035745
527,14,0.361695968061892
527,15,0.359315096952909
528,1,0.48746875
528,2,0.443622448979592
528,3,0.380555555555556
529,1,0.48015625
529,2,0.47468820861678
529,3,0.461415289256198
529,4,0.4591796875
529,5,0.442768595041322
529,6,0.433333333333333
529,7,0.40078125
529,8,0.2875
530,1,0.4840625
530,2,0.459874131944444
530,3,0.419286703601108
530,4,0.410722222222222
530,5,0.358
530,6,0.308333333333333
531,1,0.4839375
531,2,0.472318339100346
531,3,0.45419921875
531,4,0.44537037037037
531,5,0.410677083333333
531,6,0.397111111111111
531,7,0.381018518518519
531,8,0.380357142857143
531,9,0.388696670135276
531,10,0.36858552631579
531,11,0.362344250622998
531,12,0.354330444335938
531,13,0.347162109375
531,14,0.343126857409242
531,15,0.33648316112242
532,1,0.489625
532,2,0.468212890625
532,3,0.45888671875
532,4,0.442825443786982
532,5,0.336111111111111
532,6,0.283333333333333
533,1,0.48725
533,2,0.4638671875
533,3,0.390561224489796
533,4,0.3466796875
533,5,0.225
534,1,0.47915625
534,2,0.454388888888889
534,3,0.427897923875433
534,4,0.41633714880333
534,5,0.398818525519849
534,6,0.390499671268902
534,7,0.380567097568483
534,8,0.372069361817198
534,9,0.364885922075194
534,10,0.362382938366058
534,11,0.359932511737089
534,12,0.356749743748396
534,13,0.358731231561513
534,14,0.356480331702054
534,15,0.355059521811008
535,1,0.49040625
535,2,0.458641975308642
535,3,0.409567901234568
535,4,0.370833333333333
536,1,0.483625
536,2,0.471156509695291
536,3,0.4234375
536,4,0.404875
536,5,0.387934027777778
536,6,0.3805
536,7,0.389669421487603
536,8,0.356375
536,9,0.350462962962963
536,10,0.359765625
536,11,0.354277777777778
536,12,0.336734693877551
536,13,0.324652777777778
536,14,0.298263888888889
536,15,0.28125
537,1,0.49159375
537,2,0.466055555555556
537,3,0.459104938271605
537,4,0.406635802469136
537,5,0.388541666666667
537,6,0.3
538,1,0.489
538,2,0.4729
538,3,0.444463667820069
538,4,0.411082766439909
538,5,0.41708
538,6,0.407514609203798
538,7,0.391
538,8,0.378777650100546
538,9,0.3738275
538,10,0.363988687378839
538,11,0.358849026115818
538,12,0.355871591093456
538,13,0.354043095919679
538,14,0.353831084510844
538,15,0.350708104903923
539,1,0.4869375
539,2,0.476849489795918
539,3,0.318055555555556
539,4,0.279
539,5,0.282638888888889
539,6,0.26796875
540,1,0.487
540,2,0.437239583333333
540,3,0.3945
540,4,0.362847222222222
540,5,0.330165289256198
540,6,0.277430555555556
540,7,0.272189349112426
540,8,0.257026627218935
540,9,0.251851851851852
540,10,0.24892
540,11,0.25141779396462
540,12,0.251812130177515
540,13,0.254068047337278
540,14,0.254340277777778
540,15,0.26328125
541,1,0.48959375
541,2,0.463944444444444
541,3,0.416820987654321
541,4,0.398724489795918
541,5,0.33828125
541,6,0.28125
542,1,0.49059375
542,2,0.448944444444444
542,3,0.408482142857143
542,4,0.387244897959184
542,5,0.388458333333333
542,6,0.385211058263971
542,7,0.391290509259259
542,8,0.382933601134215
542,9,0.374232970538563
542,10,0.374411489854041
542,11,0.375224609375
542,12,0.372855817111815
542,13,0.372191987560596
542,14,0.370589917110871
542,15,0.367904629662432
543,1,0.48846875
543,2,0.471371882086168
543,3,0.46940625
543,4,0.4177734375
544,1,0.49084375
544,2,0.45859375
544,3,0.397376543209877
544,4,0.372222222222222
544,5,0.2125
545,1,0.4886875
545,2,0.36328125
545,3,0.3359375
545,4,0.256944444444444
545,5,0.2
546,1,0.486625
546,2,0.474186390532544
546,3,0.415051020408163
546,4,0.413520408163265
546,5,0.365816326530612
546,6,0.307875
546,7,0.291666666666667
546,8,0.25625
546,9,0.240625
546,10,0.2375
547,1,0.48975
547,2,0.475728299643282
547,3,0.470179584120983
547,4,0.464965397923875
547,5,0.443543388429752
547,6,0.43925
547,7,0.430293005671078
547,8,0.42394
547,9,0.420155325443787
547,10,0.396505177514793
547,11,0.386079714455681
547,12,0.371966677295918
547,13,0.3706225
547,14,0.371820841551611
547,15,0.373678513203771
548,1,0.48665625
548,2,0.4546875
548,3,0.419444444444444
548,4,0.296875
549,1,0.48878125
549,2,0.476904296875
549,3,0.451444444444444
549,4,0.427721088435374
549,5,0.4125
549,6,0.410715348007139
549,7,0.404519139886578
549,8,0.400947670118343
549,9,0.389149821640904
549,10,0.374036705624543
549,11,0.37627763016564
549,12,0.380206890581717
549,13,0.377857311671714
549,14,0.374068095730028
549,15,0.37429222324374
550,1,0.4893125
550,2,0.394132653061224
550,3,0.404875
550,4,0.364
550,5,0.34140625
550,6,0.315625
550,7,0.278125
550,8,0.26875
550,9,0.25
551,1,0.48653125
551,2,0.41953125
551,3,0.3785
551,4,0.3145
551,5,0.2985
551,6,0.240625
551,7,0.20625
551,8,0.1875
552,1,0.49084375
552,2,0.470138888888889
552,3,0.421371882086168
552,4,0.409952333990796
552,5,0.387578587278107
552,6,0.386584314852054
552,7,0.379879984130133
552,8,0.369736385709331
552,9,0.367434283804856
552,10,0.375056340144231
552,11,0.370008034894399
552,12,0.369873839987327
552,13,0.369070405756396
552,14,0.367653730550536
552,15,0.363566797360608
553,1,0.48778125
553,2,0.457322485207101
553,3,0.43221875
553,4,0.44078798185941
553,5,0.434085648148148
553,6,0.421358024691358
553,7,0.415384615384615
553,8,0.397450572320499
553,9,0.379972057856673
553,10,0.383846153846154
553,11,0.379895546372819
553,12,0.377349112426036
553,13,0.37464953271028
553,14,0.371033607681756
553,15,0.371776912199187
554,1,0.48584375
554,2,0.4685
554,3,0.461961451247166
554,4,0.430498866213152
554,5,0.4021484375
554,6,0.352777777777778
554,7,0.293055555555556
555,1,0.4855625
555,2,0.456635802469136
555,3,0.441494082840237
555,4,0.43801775147929
555,5,0.3951171875
555,6,0.35925
555,7,0.323140495867769
555,8,0.298979591836735
555,9,0.29553324099723
555,10,0.295741505968779
555,11,0.293549346016647
555,12,0.290927752835539
555,13,0.289016161550468
555,14,0.288424832743015
555,15,0.28487693877551
556,1,0.48746875
556,2,0.476904432132964
556,3,0.47348615916955
556,4,0.460444444444444
556,5,0.440277777777778
556,6,0.438062283737024
556,7,0.407461734693878
556,8,0.3859375
556,9,0.36953125
556,10,0.3505
556,11,0.306
556,12,0.318112244897959
556,13,0.30679012345679
556,14,0.3037109375
556,15,0.304277777777778
557,1,0.48565625
557,2,0.448156899810964
557,3,0.413397920604915
557,4,0.352144970414201
557,5,0.332142857142857
557,6,0.326765927977839
557,7,0.305388888888889
557,8,0.297534013605442
557,9,0.296384297520661
557,10,0.291439909297052
557,11,0.288972944108224
557,12,0.289386666666667
557,13,0.29048290266618
557,14,0.28978631721277
557,15,0.289710126465969
558,1,0.48603125
558,2,0.468171296296296
558,3,0.456611570247934
558,4,0.41465625
558,5,0.37824
558,6,0.380050027041644
558,7,0.385625780924615
558,8,0.38030508121616
558,9,0.380674048751486
558,10,0.37613
558,11,0.3734375
558,12,0.371753806377478
558,13,0.373311568658869
558,14,0.372719478737997
558,15,0.369127258746636
559,1,0.4849375
559,2,0.466625
559,3,0.452006172839506
559,4,0.3837890625
559,5,0.34453125
559,6,0.322569444444444
559,7,0.3353515625
559,8,0.315277777777778
559,9,0.296875
559,10,0.29921875
559,11,0.282986111111111
559,12,0.280864197530864
559,13,0.287152777777778
559,14,0.2875
559,15,0.2875
560,1,0.4865625
560,2,0.465875
560,3,0.452582644628099
560,4,0.3625
561,1,0.4843125
561,2,0.467
561,3,0.436538461538462
561,4,0.431804733727811
561,5,0.434027777777778
561,6,0.410555555555556
561,7,0.405010330578512
561,8,0.397930839002268
561,9,0.395394736842105
561,10,0.377700617283951
561,11,0.371428571428571
561,12,0.342159763313609
561,13,0.320944444444444
561,14,0.294938016528926
561,15,0.286634948096886
562,1,0.48396875
562,2,0.447135416666667
562,3,0.428920118343195
562,4,0.420944444444444
562,5,0.418827479338843
562,6,0.402520576131687
562,7,0.402918388429752
562,8,0.40871875
562,9,0.39290625
562,10,0.389532871972318
562,11,0.359375
562,12,0.345849609375
562,13,0.350222222222222
562,14,0.345144628099174
562,15,0.348816568047337
563,1,0.48534375
563,2,0.46943359375
563,3,0.444387755102041
563,4,0.397933884297521
563,5,0.3650390625
563,6,0.324652777777778
563,7,0.302551020408163
563,8,0.28616
563,9,0.272554630593132
563,10,0.259030612244898
563,11,0.261538026256225
563,12,0.252142950052029
563,13,0.255092797783934
563,14,0.253961767654266
563,15,0.252751564492985
564,1,0.490125
564,2,0.481920415224914
564,3,0.475559313215401
564,4,0.455401234567901
564,5,0.421720041322314
564,6,0.397132653061224
564,7,0.397764628533859
564,8,0.392295706371191
564,9,0.389772353714661
564,10,0.387032631680123
564,11,0.37734547346514
564,12,0.379218491735537
564,13,0.380664794921875
564,14,0.38044091796875
564,15,0.378972756410256
565,1,0.48778125
565,2,0.471
565,3,0.439
565,4,0.394628099173554
565,5,0.383609693877551
565,6,0.34328125
565,7,0.346728515625
565,8,0.343317174515235
565,9,0.316125
565,10,0.305357142857143
565,11,0.267361111111111
565,12,0.25
566,1,0.48875
566,2,0.47058367768595
566,3,0.428507653061225
566,4,0.405989583333333
566,5,0.402040289256198
566,6,0.394196428571429
566,7,0.391568047337278
566,8,0.387970615243343
566,9,0.370971074380165
566,10,0.366867346938775
566,11,0.359824689554419
566,12,0.347491825208086
566,13,0.33640260838063
566,14,0.341271701388889
566,15,0.338308309796343
567,1,0.4845
567,2,0.456770833333333
567,3,0.376125
567,4,0.333203125
567,5,0.260969387755102
567,6,0.201388888888889
567,7,0.196173469387755
567,8,0.2
567,9,0.191439909297052
567,10,0.190433673469388
567,11,0.182552083333333
567,12,0.183520761245675
567,13,0.180789224952741
567,14,0.1762939453125
567,15,0.176053590010406
568,1,0.4851875
568,2,0.465743944636678
568,3,0.423724489795918
568,4,0.386805555555556
568,5,0.3355
568,6,0.3
569,1,0.4850625
569,2,0.4674375
569,3,0.44296875
569,4,0.432378472222222
569,5,0.408625
569,6,0.32780612244898
569,7,0.313
569,8,0.3145
569,9,0.316319444444444
569,10,0.3
570,1,0.48753125
570,2,0.469875130072841
570,3,0.474416502301118
570,4,0.463023836985775
570,5,0.451232993197279
570,6,0.450141776937618
570,7,0.445177469135802
570,8,0.422800925925926
570,9,0.41222
570,10,0.390609056122449
570,11,0.383200813609467
570,12,0.369987155219037
570,13,0.363541920298677
570,14,0.35255994157978
570,15,0.346699334319527
571,1,0.48753125
571,2,0.460375
571,3,0.365234375
571,4,0.344444444444444
571,5,0.338636363636364
571,6,0.345061728395062
571,7,0.325462962962963
571,8,0.286
571,9,0.306944444444444
571,10,0.3045
571,11,0.294791666666667
571,12,0.27448347107438
571,13,0.26533203125
571,14,0.263905325443787
571,15,0.264127218934911
572,1,0.49109375
572,2,0.48244459833795
572,3,0.450231481481481
572,4,0.425203402366864
572,5,0.411332947530864
572,6,0.403742283950617
572,7,0.39461757463835
572,8,0.392059289018748
572,9,0.385562591742256
572,10,0.386459198540325
572,11,0.385603086419753
572,12,0.385832420766186
572,13,0.384757440918549
572,14,0.383730902985642
572,15,0.382357347539002
573,1,0.4869375
573,2,0.458367768595041
573,3,0.3939453125
573,4,0.3544921875
573,5,0.359666666666667
573,6,0.351805795847751
573,7,0.344569444444444
573,8,0.340353745541023
573,9,0.33584
573,10,0.335568576388889
573,11,0.349755859375
573,12,0.341974852071006
573,13,0.332417052469136
573,14,0.326513203017833
573,15,0.321985927326192
574,1,0.4878125
574,2,0.470463988919668
574,3,0.411574074074074
574,4,0.2125
575,1,0.48921875
575,2,0.47592
575,3,0.448076923076923
575,4,0.396619897959184
575,5,0.377487244897959
575,6,0.366031855955679
575,7,0.371142578125
575,8,0.365304709141274
575,9,0.34625
575,10,0.347959183673469
575,11,0.338739669421488
575,12,0.339515532544379
575,13,0.3261962890625
575,14,0.317881944444444
575,15,0.306940157750343
576,1,0.48671875
576,2,0.446913580246914
576,3,0.31875
576,4,0.286111111111111
576,5,0.281944444444444
576,6,0.2625
577,1,0.486875
577,2,0.46146449704142
577,3,0.448003472222222
577,4,0.437055555555556
577,5,0.424186390532544
577,6,0.403462603878116
577,7,0.398269896193772
577,8,0.383968144044321
577,9,0.388375
577,10,0.373659169550173
577,11,0.368572778827977
577,12,0.366688368055556
577,13,0.365777777777778
577,14,0.362990779298037
577,15,0.359172253460208
578,1,0.4883125
578,2,0.460353185595568
578,3,0.428512396694215
578,4,0.416306228373702
578,5,0.393801652892562
578,6,0.34719387755102
578,7,0.31466049382716
578,8,0.25
578,9,0.221875
579,1,0.48809375
579,2,0.46533203125
579,3,0.4390625
579,4,0.415570934256055
579,5,0.403686087990487
579,6,0.3865234375
579,7,0.402008827523766
579,8,0.390192239231043
579,9,0.380861686390533
579,10,0.372584833795014
579,11,0.357762163050625
579,12,0.357272614928324
579,13,0.359411319678961
579,14,0.360126700680272
579,15,0.35780450651146
580,1,0.48396875
580,2,0.438010204081633
580,3,0.432142857142857
580,4,0.4087890625
580,5,0.392
580,6,0.398958333333333
580,7,0.3525
580,8,0.322222222222222
580,9,0.263888888888889
581,1,0.48121875
581,2,0.46196875
581,3,0.440828402366864
581,4,0.361
581,5,0.3078125
582,1,0.48803125
582,2,0.46534423828125
582,3,0.460409057706355
582,4,0.446597633136095
582,5,0.438777777777778
582,6,0.431138545953361
582,7,0.402248086734694
582,8,0.38363037109375
582,9,0.38380593132154
582,10,0.387731481481481
582,11,0.377889421074552
582,12,0.377112610946746
582,13,0.370188093498904
582,14,0.371779778393352
582,15,0.375061728395062
583,1,0.4898125
583,2,0.435625
583,3,0.352777777777778
583,4,0.2875
584,1,0.4875
584,2,0.430103550295858
584,3,0.408101851851852
584,4,0.409837962962963
584,5,0.388
584,6,0.371638888888889
584,7,0.36912
584,8,0.365703078524688
584,9,0.35919921875
584,10,0.357280820491462
584,11,0.35092661078238
584,12,0.351557492077863
584,13,0.349563599910893
584,14,0.350168925024216
584,15,0.349809744029061
585,1,0.48590625
585,2,0.464300554016621
585,3,0.43203125
585,4,0.40969387755102
585,5,0.384333333333333
585,6,0.367873086734694
585,7,0.361193293885602
585,8,0.354672866805411
585,9,0.350507920110193
585,10,0.347620464009518
585,11,0.343175736961451
585,12,0.342611882716049
585,13,0.339861311983471
585,14,0.338346852362004
585,15,0.338833891303947
586,1,0.486875
586,2,0.44375
586,3,0.4125
586,4,0.35625
587,1,0.490125
587,2,0.468622448979592
587,3,0.4271484375
587,4,0.412451171875
587,5,0.37890625
587,6,0.25
588,1,0.48809375
588,2,0.47705078125
588,3,0.471626297577855
588,4,0.459375
588,5,0.40025
588,6,0.390722222222222
588,7,0.379336734693878
588,8,0.371875
588,9,0.356666666666667
588,10,0.3341796875
588,11,0.33046875
588,12,0.304132231404959
588,13,0.282561728395062
588,14,0.285763888888889
588,15,0.259722222222222
589,1,0.4865
589,2,0.445138888888889
589,3,0.364236111111111
589,4,0.271875
590,1,0.48884375
590,2,0.462943786982249
590,3,0.382397959183673
590,4,0.25
591,1,0.49053125
591,2,0.47091049382716
591,3,0.474276859504132
591,4,0.443479938271605
591,5,0.412809917355372
591,6,0.396875
591,7,0.382988165680473
591,8,0.353316326530612
591,9,0.307291666666667
592,1,0.4845625
592,2,0.463711734693878
592,3,0.441349480968858
592,4,0.397067901234568
592,5,0.296875
592,6,0.225
593,1,0.48759375
593,2,0.473070790816327
593,3,0.41875
593,4,0.3735
593,5,0.361111111111111
593,6,0.360125
593,7,0.3583984375
593,8,0.359316467221644
593,9,0.358029179958716
593,10,0.355472217085799
593,11,0.349711210705719
593,12,0.351372658688866
593,13,0.349266528729373
593,14,0.347348479587626
593,15,0.3460217931077
594,1,0.48203125
594,2,0.462060546875
594,3,0.4545
594,4,0.42681660899654
594,5,0.419452662721893
594,6,0.335763888888889
594,7,0.278819444444444
594,8,0.262847222222222
594,9,0.258179012345679
594,10,0.239795918367347
594,11,0.235798816568047
594,12,0.237075617283951
594,13,0.23
594,14,0.231640625
594,15,0.230787037037037
595,1,0.491125
595,2,0.475954861111111
595,3,0.466115702479339
595,4,0.38916015625
595,5,0.379252958579882
595,6,0.385040680473373
595,7,0.3763515625
595,8,0.371620982986767
595,9,0.364334183673469
595,10,0.359631986472054
595,11,0.355768820928126
595,12,0.354376608369257
595,13,0.354966353825481
595,14,0.353743927692509
595,15,0.352906899810964
596,1,0.4875
596,2,0.46156462585034
596,3,0.44234375
596,4,0.445438957475994
596,5,0.447799744897959
596,6,0.4155
596,7,0.396967120181406
596,8,0.387333333333333
596,9,0.371149843912591
596,10,0.356245377218935
