"trial","gen","n","g","z","w","sourcepops","n.pop0","alpha","evolve","block","repct"
73,8,60,0.983333333333333,0.932633276784927,1.221048530706,10,20,0,TRUE,2,3
73,9,70,0.98,0.941294333336142,1.24180638947743,10,20,0,TRUE,2,3
73,10,78,1.13589743589744,1.20859947807239,1.39361815466537,10,20,0,TRUE,2,3
73,11,105,1.22666666666667,1.21673961423037,1.36454337589841,10,20,0,TRUE,2,3
73,12,114,1.2280701754386,1.33715621996735,1.43565404087151,10,20,0,TRUE,2,3
73,13,189,1.20529100529101,1.21484712585648,1.34925604231871,10,20,0,TRUE,2,3
73,14,278,1.21870503597122,1.22332784191024,1.38690561113064,10,20,0,TRUE,2,3
73,15,400,1.2265,1.26375003744379,1.39375911301973,10,20,0,TRUE,2,3
74,1,100,0.278,0.300221699099595,0.904475511105864,10,100,0,TRUE,2,3
74,2,106,0.307547169811321,0.266939051941113,0.878807349783394,10,100,0,TRUE,2,3
74,3,80,0.465,0.447762554125629,0.968810442429636,10,100,0,TRUE,2,3
74,4,66,0.454545454545455,0.412516863607875,0.94852014354542,10,100,0,TRUE,2,3
74,5,54,0.522222222222222,0.533629041508723,1.0220686365426,10,100,0,TRUE,2,3
74,6,49,0.722448979591837,0.784771551562865,1.14922305614335,10,100,0,TRUE,2,3
74,7,40,0.735,0.778869659683449,1.14800230090995,10,100,0,TRUE,2,3
74,8,59,0.820338983050848,0.809956850418513,1.16006847979445,10,100,0,TRUE,2,3
74,9,68,0.855882352941176,0.938152819771549,1.23835606502966,10,100,0,TRUE,2,3
74,10,86,0.951162790697674,0.922063430301281,1.21308945352426,10,100,0,TRUE,2,3
74,11,103,0.897087378640777,0.964291485702731,1.24340334221332,10,100,0,TRUE,2,3
74,12,114,0.901754385964912,0.933044232385178,1.2308724080025,10,100,0,TRUE,2,3
74,13,170,1.03294117647059,1.01266428228334,1.2729622271272,10,100,0,TRUE,2,3
74,14,255,1.1043137254902,1.09721762024788,1.31023332264445,10,100,0,TRUE,2,3
74,15,333,1.11291291291291,1.19705446355306,1.36808276358416,10,100,0,TRUE,2,3
75,1,20,0.2,0.220144462839152,0.86785616856788,10,20,0,FALSE,2,3
75,2,19,0.178947368421053,0.157794495250176,0.829632619122558,10,20,0,FALSE,2,3
75,3,9,0.155555555555556,0.41116390871892,0.957542594352131,10,20,0,FALSE,2,3
75,4,7,0.228571428571429,0.278747251621356,0.934229881753758,10,20,0,FALSE,2,3
75,5,2,0.4,0.54752343710767,1.00564933621546,10,20,0,FALSE,2,3
75,6,2,-0.8,-0.684357566493218,0.391991278553588,10,20,0,FALSE,2,3
76,1,100,0.436,0.400588802247479,0.947950395695645,10,100,0,FALSE,2,3
76,2,110,-0.1,-0.192765830833014,0.664297481578399,10,100,0,FALSE,2,3
76,3,78,0.153846153846154,0.166883526776375,0.828586103088819,10,100,0,FALSE,2,3
76,4,79,-0.0708860759493671,-0.15144628512761,0.694967571442586,10,100,0,FALSE,2,3
76,5,68,0.138235294117647,0.104098197159113,0.802533454735669,10,100,0,FALSE,2,3
76,6,59,0.111864406779661,-0.0571347467816012,0.746811809148778,10,100,0,FALSE,2,3
76,7,39,0.158974358974359,0.100768297140753,0.83044672931582,10,100,0,FALSE,2,3
76,8,29,0.151724137931034,0.274087609981626,0.865769669424557,10,100,0,FALSE,2,3
76,9,22,0.0545454545454545,-8.12927780499644e-05,0.758921162864563,10,100,0,FALSE,2,3
76,10,12,-0.0166666666666667,0.134205848685914,0.803339024904805,10,100,0,FALSE,2,3
76,11,8,0.05,-0.204261048468849,0.646106499572902,10,100,0,FALSE,2,3
76,12,1,-1.4,-0.827588070339281,0.325021959228771,10,100,0,FALSE,2,3
77,1,20,0.17,0.152766612895255,0.825971723190654,10,20,0.0035,TRUE,2,3
77,2,20,0.36,0.102297864342608,0.78481421280461,10,20,0.0035,TRUE,2,3
77,3,8,0.5,0.409498121181411,0.940143332049374,10,20,0.0035,TRUE,2,3
78,1,100,0.332,0.373564885713106,0.939029293337339,10,100,0.0035,TRUE,2,3
78,2,52,0.5,0.487315149371039,0.995684045444713,10,100,0.0035,TRUE,2,3
78,3,33,0.327272727272727,0.410086035761791,0.945212832478569,10,100,0.0035,TRUE,2,3
78,4,37,0.324324324324324,0.563622832714916,1.03401653060414,10,100,0.0035,TRUE,2,3
78,5,35,0.377142857142857,0.182168950674007,0.823083484993407,10,100,0.0035,TRUE,2,3
78,6,27,0.659259259259259,0.632770102700478,1.06680971090482,10,100,0.0035,TRUE,2,3
78,7,24,0.491666666666667,0.460323359781047,0.970201881285639,10,100,0.0035,TRUE,2,3
78,8,30,0.293333333333333,0.289559235358584,0.887549422347564,10,100,0.0035,TRUE,2,3
78,9,24,0.158333333333333,0.00636735843680139,0.737993534553332,10,100,0.0035,TRUE,2,3
78,10,27,0.303703703703704,0.464747928287159,0.966435298011492,10,100,0.0035,TRUE,2,3
78,11,20,0.38,0.268216428586284,0.872265462956164,10,100,0.0035,TRUE,2,3
78,12,20,0.47,0.65260365143817,1.08960090081542,10,100,0.0035,TRUE,2,3
78,13,22,0.518181818181818,0.683597759255766,1.10500095814579,10,100,0.0035,TRUE,2,3
78,14,26,0.715384615384615,0.651964885652869,1.06105186429903,10,100,0.0035,TRUE,2,3
78,15,14,0.757142857142857,0.375180059708515,0.909334291309337,10,100,0.0035,TRUE,2,3
79,1,20,0.36,0.238421811291621,0.857796076062279,10,20,0.0035,FALSE,2,3
79,2,12,-0.233333333333333,-0.392195135705185,0.594046732329716,10,20,0.0035,FALSE,2,3
80,1,100,0.348,0.386816182037745,0.93833176717242,10,100,0.0035,FALSE,2,3
80,2,66,0.0636363636363636,0.163336097847027,0.8310254019286,10,100,0.0035,FALSE,2,3
80,3,43,-0.0697674418604651,-0.232733459769537,0.658382508107679,10,100,0.0035,FALSE,2,3
80,4,28,-0.0857142857142857,0.0756290667828467,0.814003207554382,10,100,0.0035,FALSE,2,3
80,5,4,0.25,0.486803430215018,1.01718903581892,10,100,0.0035,FALSE,2,3
80,6,5,-0.28,-0.0230721590940714,0.873309343229562,10,100,0.0035,FALSE,2,3
80,7,8,0,0.1246852144073,0.780789421870928,10,100,0.0035,FALSE,2,3
80,8,4,0.1,-0.391972607401378,0.567181246256189,10,100,0.0035,FALSE,2,3
80,9,2,0.2,0.851270853116114,1.19160471511422,10,100,0.0035,FALSE,2,3
80,10,5,0.04,0.470785004486992,1.07954010912281,10,100,0.0035,FALSE,2,3
80,11,1,0.4,0.359408748767312,0.883588190739869,10,100,0.0035,FALSE,2,3
81,1,20,-0.62,-0.959314011999459,0.360239123982081,11,20,0,TRUE,3,3
81,2,13,-0.661538461538462,-0.551695241163164,0.472102101352326,11,20,0,TRUE,3,3
81,3,4,-0.4,-0.45871551176994,0.492905278070977,11,20,0,TRUE,3,3
81,4,2,-0.7,-1.31276617599321,0.198770748333945,11,20,0,TRUE,3,3
82,1,100,-0.604,-0.568610384064403,0.508773669986262,11,100,0,TRUE,3,3
82,2,52,-0.35,-0.555553201509001,0.49036498653172,11,100,0,TRUE,3,3
82,3,23,-0.321739130434783,-0.470936062181601,0.513635541911176,11,100,0,TRUE,3,3
82,4,19,-0.389473684210526,-0.236472244023583,0.634263292851453,11,100,0,TRUE,3,3
82,5,9,0.2,0.438658633840474,0.978582305217375,11,100,0,TRUE,3,3
82,6,11,0.418181818181818,0.295379436569313,0.889072122223205,11,100,0,TRUE,3,3
82,7,13,0.584615384615385,0.465207364730699,0.969944071136631,11,100,0,TRUE,3,3
82,8,8,0.575,0.685762718949768,1.09891805232317,11,100,0,TRUE,3,3
82,9,9,0.755555555555556,0.862931727031029,1.19542445942145,11,100,0,TRUE,3,3
83,1,20,-0.58,-0.648393058325296,0.521519635132061,11,20,0,FALSE,3,3
83,2,18,0.0333333333333333,-0.160835179454354,0.642951078804703,11,20,0,FALSE,3,3
83,3,14,-0.0857142857142857,-0.240397985325022,0.656847424713222,11,20,0,FALSE,3,3
83,4,6,-0.233333333333333,-0.342801222117723,0.683753220851693,11,20,0,FALSE,3,3
83,5,5,0.04,0.490883821222974,1.07006780610819,11,20,0,FALSE,3,3
83,6,5,0.04,0.107016632554544,0.748362021947585,11,20,0,FALSE,3,3
84,1,100,-0.478,-0.568124748998992,0.501873465899598,11,100,0,FALSE,3,3
84,2,48,0.00416666666666666,-0.144226542520499,0.670595837878505,11,100,0,FALSE,3,3
84,3,17,-0.0941176470588235,-0.467615775175481,0.546780147276244,11,100,0,FALSE,3,3
84,4,10,-0.08,-0.197978479035262,0.625258210234478,11,100,0,FALSE,3,3
84,5,5,-1.10913882245267e-17,0.366193140956025,0.907425289677089,11,100,0,FALSE,3,3
84,6,1,-1,-0.611136675016255,0.401687104316299,11,100,0,FALSE,3,3
85,1,20,-0.54,-0.695584329711388,0.432641422780448,11,20,0.0035,TRUE,3,3
85,2,14,-0.4,-0.27619862327166,0.625331484729558,11,20,0.0035,TRUE,3,3
85,3,12,-0.45,-0.54753996942444,0.500079730118658,11,20,0.0035,TRUE,3,3
85,4,9,-0.533333333333333,-0.266500841851622,0.625624285772063,11,20,0.0035,TRUE,3,3
85,5,3,-0.6,-0.876364964088955,0.341079265179399,11,20,0.0035,TRUE,3,3
86,1,100,-0.454,-0.510787776672067,0.517870290588146,11,100,0.0035,TRUE,3,3
86,2,30,-0.313333333333333,-0.486802456017662,0.524605494771143,11,100,0.0035,TRUE,3,3
86,3,13,-0.0461538461538462,-0.0819023964660973,0.678794754136516,11,100,0.0035,TRUE,3,3
86,4,4,0.05,0.786106753308254,1.14467123176724,11,100,0.0035,TRUE,3,3
86,5,10,0.28,0.766852072628305,1.13305040650278,11,100,0.0035,TRUE,3,3
86,6,5,0.56,0.512442540705107,0.988317986118402,11,100,0.0035,TRUE,3,3
87,1,20,-0.61,-0.573990457807193,0.541826375346654,11,20,0.0035,FALSE,3,3
87,2,12,0.366666666666667,0.259106750314097,0.875534578481292,11,20,0.0035,FALSE,3,3
87,3,22,-0.0363636363636364,-0.0325937161071443,0.751504152996558,11,20,0.0035,FALSE,3,3
87,4,17,-0.0470588235294118,0.489431665499391,1.01397831959897,11,20,0.0035,FALSE,3,3
87,5,15,0.133333333333333,0.40536467938102,0.982712614219581,11,20,0.0035,FALSE,3,3
87,6,11,0.0545454545454545,-0.196511561701095,0.648365228351362,11,20,0.0035,FALSE,3,3
87,7,9,0.111111111111111,-0.0858479516154107,0.712504543757307,11,20,0.0035,FALSE,3,3
87,8,9,-0.155555555555556,-0.317072357672192,0.594680336617576,11,20,0.0035,FALSE,3,3
88,1,100,-0.658,-0.617143801896313,0.479029360583248,11,100,0.0035,FALSE,3,3
88,2,34,0.0294117647058824,0.0552269330189327,0.786137133187143,11,100,0.0035,FALSE,3,3
88,3,13,-0.0461538461538461,-0.0512522064508136,0.740983322621349,11,100,0.0035,FALSE,3,3
88,4,5,-0.16,0.0889443583175038,0.886308657053396,11,100,0.0035,FALSE,3,3
88,5,7,-0.228571428571429,-0.128530725100497,0.663503060047076,11,100,0.0035,FALSE,3,3
88,6,5,-0.08,-0.0564456180423257,0.673870967863282,11,100,0.0035,FALSE,3,3
88,7,4,0.05,0.0365025086454171,0.707263539303512,11,100,0.0035,FALSE,3,3
88,8,5,-0.08,-0.296010376467307,0.620018759999597,11,100,0.0035,FALSE,3,3
88,9,4,-0.25,-0.756108082040416,0.370878212756771,11,100,0.0035,FALSE,3,3
88,10,2,-0.2,-0.158579762845432,0.599737582963324,11,100,0.0035,FALSE,3,3
88,11,1,-0.4,-0.588511337998121,0.410367568505348,11,100,0.0035,FALSE,3,3
89,1,20,0.47,0.46841758403387,0.969763285234019,12,20,0,TRUE,4,3
89,2,23,0.547826086956522,0.684485844575057,1.10128927439197,12,20,0,TRUE,4,3
89,3,33,0.884848484848485,0.941135122179268,1.22733626086803,12,20,0,TRUE,4,3
89,4,43,0.972093023255814,0.975348069848379,1.23639587513438,12,20,0,TRUE,4,3
89,5,59,1.1728813559322,1.27098222070607,1.39860311227662,12,20,0,TRUE,4,3
89,6,60,1.09666666666667,1.02858078854782,1.28860528525267,12,20,0,TRUE,4,3
89,7,84,1.1547619047619,1.13834769966004,1.34509524564208,12,20,0,TRUE,4,3
89,8,90,1.26444444444444,1.26293531316194,1.40441243991009,12,20,0,TRUE,4,3
89,9,116,1.37241379310345,1.46041286355131,1.49680380503472,12,20,0,TRUE,4,3
89,10,190,1.33368421052632,1.27158210520659,1.40337208994206,12,20,0,TRUE,4,3
89,11,271,1.3520295202952,1.30273798958741,1.42986076731865,12,20,0,TRUE,4,3
89,12,369,1.38590785907859,1.40448032964874,1.47510333431058,12,20,0,TRUE,4,3
89,13,570,1.43859649122807,1.42025643106172,1.48354641514788,12,20,0,TRUE,4,3
89,14,871,1.47416762342135,1.47777407892778,1.50443605709466,12,20,0,TRUE,4,3
89,15,1399,1.50664760543245,1.49609741866637,1.52413896435263,12,20,0,TRUE,4,3
90,1,100,0.872,0.742335105441927,1.12580813891932,12,100,0,TRUE,4,3
90,2,106,0.945283018867925,0.940441503077745,1.23291989103725,12,100,0,TRUE,4,3
90,3,130,1.03384615384615,1.01538382928825,1.27912583640484,12,100,0,TRUE,4,3
90,4,165,1.05090909090909,0.946291187290549,1.24335237350224,12,100,0,TRUE,4,3
90,5,197,1.14619289340102,1.09273069664077,1.30918753203775,12,100,0,TRUE,4,3
90,6,243,1.19835390946502,1.21127961746717,1.36645854435395,12,100,0,TRUE,4,3
90,7,376,1.2563829787234,1.21999547086642,1.36819168626228,12,100,0,TRUE,4,3
90,8,529,1.3054820415879,1.33617460496338,1.43034146153368,12,100,0,TRUE,4,3
90,9,771,1.36887159533074,1.33654794434434,1.43535211989256,12,100,0,TRUE,4,3
90,10,1074,1.42476722532588,1.41496250892692,1.47927850725681,12,100,0,TRUE,4,3
90,11,1466,1.4893587994543,1.53603623566429,1.52684423009119,12,100,0,TRUE,4,3
90,12,2311,1.54418000865426,1.56107451822049,1.53081229599669,12,100,0,TRUE,4,3
90,13,3604,1.58795782463929,1.59433756240343,1.55032305192809,12,100,0,TRUE,4,3
90,14,5766,1.63225806451613,1.62523935332355,1.56491780652393,12,100,0,TRUE,4,3
90,15,8801,1.66767412794001,1.66360156017044,1.58005758649528,12,100,0,TRUE,4,3
91,1,20,0.63,0.657937836092053,1.07152590376562,12,20,0,FALSE,4,3
91,2,36,0.0444444444444444,-0.0559390011306032,0.741436476755914,12,20,0,FALSE,4,3
91,3,29,0.193103448275862,0.023371540406413,0.765756522562384,12,20,0,FALSE,4,3
91,4,13,-0.123076923076923,0.161255893567758,0.839859042157093,12,20,0,FALSE,4,3
91,5,7,-0.171428571428571,0.099006655894148,0.842866263240775,12,20,0,FALSE,4,3
91,6,2,-0.6,0.112895080090639,0.763564646130101,12,20,0,FALSE,4,3
92,1,100,0.668,0.697323467541911,1.10867988135001,12,100,0,FALSE,4,3
92,2,104,-0.111538461538462,-0.19355714351068,0.708230641263489,12,100,0,FALSE,4,3
92,3,77,0.0779220779220779,0.120151168206328,0.816357543555955,12,100,0,FALSE,4,3
92,4,53,-0.162264150943396,-0.0742111897445024,0.736784330086121,12,100,0,FALSE,4,3
92,5,48,0.2125,0.317205127146307,0.92317480745678,12,100,0,FALSE,4,3
92,6,53,-0.143396226415094,-0.193915278076339,0.693129658831884,12,100,0,FALSE,4,3
92,7,36,-0.172222222222222,-0.189429668509963,0.650696283293409,12,100,0,FALSE,4,3
92,8,30,-0.106666666666667,-0.0907885975999232,0.764713678136275,12,100,0,FALSE,4,3
92,9,34,0.129411764705882,0.375462173489029,0.942359999831647,12,100,0,FALSE,4,3
92,10,24,-0.0916666666666667,-0.016588575944792,0.768036650804709,12,100,0,FALSE,4,3
92,11,13,0.2,0.401192595506696,0.962917392545912,12,100,0,FALSE,4,3
92,12,7,0.142857142857143,0.411353703970346,1.059467944394,12,100,0,FALSE,4,3
92,13,22,-0.0727272727272727,-0.173899994284634,0.728417578718678,12,100,0,FALSE,4,3
92,14,30,-0.106666666666667,-0.0623995774475759,0.745820700566708,12,100,0,FALSE,4,3
92,15,15,-0.04,-0.225360961008167,0.677742670030761,12,100,0,FALSE,4,3
93,1,20,0.56,0.543991816690549,1.03761151019823,12,20,0.0035,TRUE,4,3
93,2,15,0.506666666666667,0.203992415330796,0.877567470898656,12,20,0.0035,TRUE,4,3
93,3,18,0.711111111111111,0.500504779258687,1.00200189730364,12,20,0.0035,TRUE,4,3
93,4,13,0.846153846153846,0.503564875105092,1.01333114155635,12,20,0.0035,TRUE,4,3
93,5,21,0.857142857142857,0.949333003025624,1.22965252979675,12,20,0.0035,TRUE,4,3
93,6,20,1.01,1.28444629576162,1.40434911714998,12,20,0.0035,TRUE,4,3
93,7,34,1.06470588235294,1.04122023860729,1.28207348768641,12,20,0.0035,TRUE,4,3
93,8,47,0.94468085106383,1.02778384490109,1.29265036541394,12,20,0.0035,TRUE,4,3
93,9,58,1.02413793103448,1.11031854796331,1.32076299895318,12,20,0.0035,TRUE,4,3
93,10,75,1.04533333333333,1.12375276287396,1.31828287722098,12,20,0.0035,TRUE,4,3
93,11,69,1.22898550724638,1.37758482068377,1.47501522311046,12,20,0.0035,TRUE,4,3
93,12,58,1.3551724137931,1.37032621710619,1.45722387994809,12,20,0.0035,TRUE,4,3
93,13,59,1.43050847457627,1.41284563848975,1.47184324659358,12,20,0.0035,TRUE,4,3
93,14,77,1.38181818181818,1.5868055052533,1.56619081124136,12,20,0.0035,TRUE,4,3
93,15,86,1.54186046511628,1.54118096891005,1.55440514322347,12,20,0.0035,TRUE,4,3
94,1,100,0.658,0.568637826734795,1.02799580745146,12,100,0.0035,TRUE,4,3
94,2,72,0.827777777777778,0.665361501414489,1.08384695033358,12,100,0.0035,TRUE,4,3
94,3,65,0.870769230769231,0.833800631077208,1.1542297840542,12,100,0.0035,TRUE,4,3
94,4,66,0.839393939393939,0.773300835486771,1.13917550975817,12,100,0.0035,TRUE,4,3
94,5,47,0.94468085106383,1.08504067501884,1.32043057339717,12,100,0.0035,TRUE,4,3
94,6,41,0.814634146341463,0.529276684075746,1.00604333982222,12,100,0.0035,TRUE,4,3
94,7,14,0.985714285714286,0.647562702058571,1.10359428969724,12,100,0.0035,TRUE,4,3
94,8,10,1.2,1.18713731840431,1.37560787473877,12,100,0.0035,TRUE,4,3
94,9,3,1.73333333333333,2.01273649952499,1.60777518580967,12,100,0.0035,TRUE,4,3
94,10,7,1.74285714285714,1.98153683238204,1.61149550555061,12,100,0.0035,TRUE,4,3
94,11,6,1.63333333333333,1.4352644054811,1.53892388700122,12,100,0.0035,TRUE,4,3
94,12,9,1.53333333333333,1.49473892157108,1.56420895310154,12,100,0.0035,TRUE,4,3
94,13,12,1.61666666666667,1.62301381598698,1.56137882002212,12,100,0.0035,TRUE,4,3
94,14,8,1.725,1.9276649199919,1.54738315226742,12,100,0.0035,TRUE,4,3
94,15,11,1.87272727272727,1.72969306629499,1.59469896418658,12,100,0.0035,TRUE,4,3
95,1,20,0.3,0.298720459842715,0.887048627857427,12,20,0.0035,FALSE,4,3
95,2,19,-0.284210526315789,-0.240451175622076,0.660904088564797,12,20,0.0035,FALSE,4,3
95,3,12,-0.216666666666667,-0.269334621153522,0.629775166852571,12,20,0.0035,FALSE,4,3
95,4,10,-0.2,-0.327066768208587,0.607934735948085,12,20,0.0035,FALSE,4,3
95,5,2,0.1,0.224447246468067,0.856973995485686,12,20,0.0035,FALSE,4,3
95,6,2,0.1,0.119330470521844,0.764971310081417,12,20,0.0035,FALSE,4,3
96,1,100,0.606,0.629391202403191,1.06406351839574,12,100,0.0035,FALSE,4,3
96,2,59,-0.0169491525423729,-0.0331756248385554,0.766274240883699,12,100,0.0035,FALSE,4,3
96,3,39,0.158974358974359,0.0378814701630687,0.76508434449845,12,100,0.0035,FALSE,4,3
96,4,20,-0.03,-0.0547467084138324,0.759201755076354,12,100,0.0035,FALSE,4,3
96,5,16,0.225,0.512125753084641,0.995201175591259,12,100,0.0035,FALSE,4,3
96,6,8,-0.25,-0.0115312618782469,0.696495961189435,12,100,0.0035,FALSE,4,3
96,7,5,-0.44,-0.405725276108248,0.548509060462832,12,100,0.0035,FALSE,4,3
96,8,1,-0.6,-0.710352606136573,0.365120292970197,12,100,0.0035,FALSE,4,3
97,1,20,0.6,0.898987472181765,1.2164398481126,13,20,0,TRUE,1,4
97,2,27,0.533333333333333,0.481793152041011,0.988364029438496,13,20,0,TRUE,1,4
97,3,28,0.457142857142857,0.270711387006171,0.880584614032911,13,20,0,TRUE,1,4
97,4,25,0.472,0.514654767698263,0.997816827173496,13,20,0,TRUE,1,4
97,5,30,0.593333333333333,0.506687511922939,0.991296282251443,13,20,0,TRUE,1,4
97,6,28,0.521428571428571,0.436314134201918,0.959158005444425,13,20,0,TRUE,1,4
97,7,36,0.338888888888889,0.313507392365126,0.930486913112221,13,20,0,TRUE,1,4
97,8,25,0.368,0.516716731381709,1.00377651098205,13,20,0,TRUE,1,4
97,9,22,0.536363636363636,0.644628018575981,1.08638821241244,13,20,0,TRUE,1,4
97,10,28,0.507142857142857,0.558218522928349,1.0384017883865,13,20,0,TRUE,1,4
97,11,23,0.547826086956522,0.527931733104083,1.01504895850793,13,20,0,TRUE,1,4
97,12,35,0.582857142857143,0.594740965333766,1.04002017809002,13,20,0,TRUE,1,4
97,13,44,0.668181818181818,0.753356176944699,1.1399270157901,13,20,0,TRUE,1,4
97,14,64,0.690625,0.583058331058268,1.040210807412,13,20,0,TRUE,1,4
97,15,62,0.651612903225806,0.600336667199579,1.05031777267477,13,20,0,TRUE,1,4
98,1,100,0.194,0.167374448804796,0.820204382910299,13,100,0,TRUE,1,4
98,2,82,0.258536585365854,0.309617379107708,0.911198700165589,13,100,0,TRUE,1,4
98,3,88,0.452272727272727,0.581595480205627,1.03566037321983,13,100,0,TRUE,1,4
98,4,106,0.466037735849057,0.545810358793387,1.0325191509713,13,100,0,TRUE,1,4
98,5,92,0.556521739130435,0.61449811350796,1.05756558006182,13,100,0,TRUE,1,4
98,6,127,0.57007874015748,0.683552300308143,1.0961218002635,13,100,0,TRUE,1,4
98,7,115,0.603478260869565,0.54118082507002,1.03544603792158,13,100,0,TRUE,1,4
98,8,142,0.667605633802817,0.748660906274866,1.13880630511089,13,100,0,TRUE,1,4
98,9,157,0.752866242038217,0.721382508114525,1.12153918756291,13,100,0,TRUE,1,4
98,10,166,0.757831325301205,0.7549643394142,1.13596629663138,13,100,0,TRUE,1,4
98,11,228,0.793859649122807,0.838332076124989,1.17463052267622,13,100,0,TRUE,1,4
98,12,271,0.870848708487085,0.961384891158663,1.24515447123429,13,100,0,TRUE,1,4
98,13,343,0.913702623906706,0.935971936868478,1.23314762377627,13,100,0,TRUE,1,4
98,14,407,1.0044226044226,1.03946915226545,1.28761475271307,13,100,0,TRUE,1,4
98,15,519,1.06011560693642,1.09545413273063,1.31183070896846,13,100,0,TRUE,1,4
99,1,20,0.37,0.671554115391056,1.09964534551511,13,20,0,FALSE,1,4
99,2,12,-0.216666666666667,-0.348712934071269,0.618809914484164,13,20,0,FALSE,1,4
99,3,7,-0.2,-0.17118280898174,0.671679039175317,13,20,0,FALSE,1,4
99,4,8,-0.175,-0.479580036463008,0.527755069904677,13,20,0,FALSE,1,4
99,5,6,-0.266666666666667,-0.428976819918371,0.592592602854051,13,20,0,FALSE,1,4
99,6,3,-0.4,-1.57394021472904,0.238037994648451,13,20,0,FALSE,1,4
100,1,100,0.594,0.574791943875028,1.04053059203471,13,100,0,FALSE,1,4
100,2,96,0.0208333333333333,0.115675432567402,0.825759182459481,13,100,0,FALSE,1,4
100,3,100,0.052,0.136971440354756,0.807388375128426,13,100,0,FALSE,1,4
100,4,75,-0.088,-0.151144825729732,0.682276644993234,13,100,0,FALSE,1,4
100,5,64,0.084375,0.173083694777814,0.841021243914913,13,100,0,FALSE,1,4
100,6,64,-0.109375,-0.0871164440181522,0.719318929906078,13,100,0,FALSE,1,4
100,7,44,0.0318181818181818,-0.119143852668973,0.682838722485484,13,100,0,FALSE,1,4
100,8,23,0.0260869565217391,0.0792743952016772,0.8035704733876,13,100,0,FALSE,1,4
100,9,14,0.128571428571429,0.323209369641097,0.908056613307395,13,100,0,FALSE,1,4
100,10,8,-0.125,-0.0396319606001373,0.722820220240214,13,100,0,FALSE,1,4
100,11,4,0.15,0.215810574253701,0.880380925568035,13,100,0,FALSE,1,4
100,12,2,-0.2,-0.233411760041028,0.568834871549076,13,100,0,FALSE,1,4
101,1,20,0.27,0.386672213107892,0.956903667186665,13,20,0.0035,TRUE,1,4
101,2,11,0.218181818181818,-0.179491359787749,0.669681959596273,13,20,0.0035,TRUE,1,4
101,3,10,0.18,-0.212369184792985,0.628706371103072,13,20,0.0035,TRUE,1,4
101,4,4,0.35,0.206895385052245,0.805224275743322,13,20,0.0035,TRUE,1,4
101,5,2,0.4,0.818060004026968,1.17416550913973,13,20,0.0035,TRUE,1,4
102,1,100,0.462,0.423047207296269,0.958196130454772,13,100,0.0035,TRUE,1,4
102,2,49,0.351020408163265,0.0106636472533891,0.76407188379252,13,100,0.0035,TRUE,1,4
102,3,37,0.540540540540541,0.632611540025265,1.06090763604463,13,100,0.0035,TRUE,1,4
102,4,53,0.79622641509434,0.927558170539187,1.2299310671159,13,100,0.0035,TRUE,1,4
102,5,46,0.721739130434783,0.698019751928894,1.08549220450463,13,100,0.0035,TRUE,1,4
102,6,36,0.772222222222222,0.874062027267808,1.20339666008524,13,100,0.0035,TRUE,1,4
102,7,31,0.980645161290323,0.867908507680825,1.18282051503614,13,100,0.0035,TRUE,1,4
102,8,22,0.954545454545455,0.926797909051651,1.19212362612322,13,100,0.0035,TRUE,1,4
102,9,24,0.733333333333333,0.725759809171347,1.12716711951292,13,100,0.0035,TRUE,1,4
102,10,16,0.825,0.874923003976438,1.19271094666468,13,100,0.0035,TRUE,1,4
102,11,20,1,0.924808808264628,1.23717945520948,13,100,0.0035,TRUE,1,4
102,12,34,0.917647058823529,0.989844392737083,1.25035888131628,13,100,0.0035,TRUE,1,4
102,13,28,0.9,0.917165043266764,1.21343117522789,13,100,0.0035,TRUE,1,4
102,14,41,1.0780487804878,1.09521591956317,1.31210648485209,13,100,0.0035,TRUE,1,4
102,15,41,1.00975609756098,0.843734384170191,1.18165684440779,13,100,0.0035,TRUE,1,4
103,1,20,0.74,0.845706578133026,1.17411327829917,13,20,0.0035,FALSE,1,4
103,2,18,-0.0333333333333333,-0.242409916101871,0.692466724955143,13,20,0.0035,FALSE,1,4
103,3,22,-0.2,0.0925901639726071,0.824245293829258,13,20,0.0035,FALSE,1,4
103,4,10,-0.16,-0.509433400081506,0.485914322508078,13,20,0.0035,FALSE,1,4
103,5,1,0.2,-0.107955565046553,0.62471895021081,13,20,0.0035,FALSE,1,4
104,1,100,0.362,0.538697399006761,1.01166599935556,13,100,0.0035,FALSE,1,4
104,2,82,0.0682926829268293,0.0629880597288108,0.770756871333777,13,100,0.0035,FALSE,1,4
104,3,41,-0.121951219512195,-0.0917178758028595,0.691885871315641,13,100,0.0035,FALSE,1,4
104,4,24,-0.133333333333333,-0.238802496738661,0.654953117591637,13,100,0.0035,FALSE,1,4
104,5,21,-0.0285714285714286,0.0603121843551353,0.790062612426948,13,100,0.0035,FALSE,1,4
104,6,19,2.91593321126365e-18,0.0466582289318049,0.744121400751672,13,100,0.0035,FALSE,1,4
104,7,6,0.533333333333333,0.553787423624659,1.01767178813785,13,100,0.0035,FALSE,1,4
104,8,10,0.26,0.592957243114858,1.06807460753486,13,100,0.0035,FALSE,1,4
104,9,11,0.181818181818182,0.273719131094998,0.866067469226876,13,100,0.0035,FALSE,1,4
104,10,8,-0.075,-0.391329415135387,0.674581672357549,13,100,0.0035,FALSE,1,4
