"n.pop0","extinct","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,TRUE,6,0.181336728635919,0.148558264377386,0.172527846645453,0.272887296336595,0.84292872368681,0.0710247357205113,1581
20,TRUE,7,0.221661964928498,0.161519472796999,0.199937489606493,0.293595475330518,0.856810581027708,0.0759196092586482,1179
20,TRUE,8,0.257028962602849,0.161191736224626,0.233167968897019,0.302572699185647,0.871764272516128,0.0803463845300926,821
20,TRUE,9,0.283569449461844,0.16704883295405,0.295903035145668,0.332874110741821,0.90325850559673,0.0905141015874992,586
20,TRUE,10,0.325045711209206,0.161229644964983,0.2994580057793,0.300034051599582,0.906456731373765,0.0810826336000369,408
20,TRUE,11,0.382926112196944,0.154011578131124,0.371118480348453,0.256179594893987,0.940672096875843,0.0728016411801573,271
20,TRUE,12,0.346602917903758,0.20045471561183,0.29914761850454,0.383611737452773,0.907766837031131,0.0983424224862291,175
20,TRUE,13,0.389110800101366,0.221677795998761,0.377970920666995,0.413107081123638,0.946465231535375,0.118908648702663,106
20,TRUE,14,0.325595238095238,0.272745233255904,0.315117798476299,0.595671359832087,0.921244505354676,0.156127283486098,42
60,FALSE,1,0.0118389018389018,0.00835013442076532,0.0141040346186513,0.0174297760317783,0.779834510129767,0.00396876000555308,2574
60,FALSE,2,0.104163738989044,0.0127694066404767,0.106855680566892,0.0231514810897676,0.810863695187432,0.00584228522015163,2574
60,FALSE,3,0.195280239557706,0.0220047718943651,0.20293644826423,0.0365679150861375,0.859027401753765,0.00947236059386747,2574
60,FALSE,4,0.284324958225565,0.0316467276609894,0.290317735592361,0.0472957451322138,0.903578587255211,0.0126898310150814,2574
60,FALSE,5,0.364891076553181,0.0412913221882723,0.373071936359591,0.0596233084183773,0.945723260673535,0.0163462900277953,2574
60,FALSE,6,0.439399084747676,0.0500667520962843,0.443826499350892,0.0708229009023498,0.983019647497972,0.0195645566158085,2574
60,FALSE,7,0.507451968889016,0.0581884628628176,0.512041814650129,0.0800063603411021,1.01905280144825,0.0227019873628574,2574
60,FALSE,8,0.56991858698987,0.0636438791016192,0.568117842058872,0.0857832036756345,1.04820558072063,0.0242754830975316,2574
60,FALSE,9,0.621472963620891,0.0699876944075496,0.629499293901624,0.0931827597143887,1.08183549715256,0.0262699023955244,2574
60,FALSE,10,0.664793490146981,0.0795250031458647,0.672528109930197,0.0984861552630062,1.10367061974025,0.0283414560817849,2574
60,FALSE,11,0.711703496815078,0.0850202536487308,0.716442112262159,0.101425942595933,1.12729095709482,0.0291728897002165,2574
60,FALSE,12,0.754835465856726,0.0920604880433243,0.757381075871111,0.113325002570026,1.14883990976869,0.0320269547233684,2574
60,FALSE,13,0.795222180148941,0.0982819418649992,0.802080637353992,0.112420897130006,1.17310351765631,0.032304671466339,2574
60,FALSE,14,0.830622705171739,0.105861006292132,0.832578678939775,0.123369316446084,1.18888545047214,0.0346634215305684,2574
60,FALSE,15,0.862534000730663,0.114334416609561,0.861159127811494,0.142964635650399,1.20434795131301,0.0404719909445075,2574
60,TRUE,1,-0.0191467975689575,0.00810125204158907,-0.0242703858998628,0.0160541409890346,0.761207715211103,0.00359129375251827,1426
60,TRUE,2,0.0282814122114235,0.0122025178365835,0.0163099515490363,0.0234907942450871,0.765563900160861,0.0056512624817044,1426
60,TRUE,3,0.0676181534712948,0.0224795540358151,0.0611490757073312,0.0400830656908717,0.78703777006373,0.00983863118200303,1426
60,TRUE,4,0.100869405308134,0.0380712764711224,0.0968344990111934,0.0641743622958104,0.805144977333046,0.0160545627151028,1424
60,TRUE,5,0.128630947828074,0.0595576768195376,0.122570246429094,0.10524415536976,0.817223990605622,0.0260216667183974,1407
60,TRUE,6,0.156328609870724,0.0808366811141234,0.141056502690156,0.150409786978398,0.82777319267943,0.0372643135720869,1348
60,TRUE,7,0.180805284281603,0.105197254054738,0.174843610796966,0.203834479891388,0.844926639832738,0.0518929262734798,1226
60,TRUE,8,0.226680108127003,0.117479477772358,0.191383316804519,0.213848356867237,0.851633988545046,0.0541839604409404,1033
60,TRUE,9,0.258435826229776,0.129653152690979,0.243338096031404,0.245091406512724,0.876500030620453,0.0653821304951305,829
60,TRUE,10,0.281923585998198,0.160861997511485,0.278935082555142,0.286609094740369,0.894133398401021,0.0766142295109714,636
60,TRUE,11,0.314313732400442,0.158642153418735,0.276735962351793,0.273049817299175,0.894720033063409,0.0740465141157099,443
60,TRUE,12,0.329153596170403,0.15913109912932,0.290238204848935,0.326971249848847,0.899294982149743,0.0892180889055304,301
60,TRUE,13,0.355293595293595,0.159619418402984,0.339716952319922,0.402740855515253,0.929033681253755,0.108115168420688,182
60,TRUE,14,0.301886446886447,0.198005568443902,0.196818154722341,0.471668292616754,0.854251441236113,0.127993085138301,91
