"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
60,13,11,0.425087497109819,0.107760511117435,0.384495881393882,0.197656041280611,0.947828742574414,0.0546705540445054,106
60,13,12,0.406071421131004,0.155224395647802,0.334878817663995,0.241794788309921,0.9212464086477,0.0670255029836275,106
60,13,13,0.41759209344115,0.207911628680223,0.427857943837742,0.448936777738847,0.978609615017041,0.132473432893172,106
60,14,1,0.00117021276595745,0.00811151910318005,-0.0152109945474334,0.0185864677761358,0.764430341847481,0.00456698126970218,94
60,14,2,0.0671045474305459,0.0169397078173821,0.0967083906905605,0.0323469237737937,0.802507427829538,0.00839170345483425,94
60,14,3,0.15778046351715,0.0264264327458962,0.160934707256717,0.0431418839124797,0.837005889997117,0.0110990039559896,94
60,14,4,0.225467946960007,0.0286573141351267,0.213123775053391,0.0733343874305625,0.862204139146164,0.0192386805830777,94
60,14,5,0.275548801310627,0.0327871669244042,0.291937265660196,0.0583026330471253,0.903625869193846,0.0152095679240605,94
60,14,6,0.339517209042622,0.0420909322958617,0.363334057490656,0.0762136157946467,0.93800173287707,0.0196615349683513,94
60,14,7,0.358026439058177,0.0490570479453939,0.359239929123911,0.101523965267776,0.938595864956174,0.0282452373583829,94
60,14,8,0.385031496300754,0.0569714797980107,0.438359773115222,0.109106779489363,0.973847701908968,0.0305737001651734,94
60,14,9,0.391608098267642,0.0876403677247214,0.285987525057166,0.142518389637024,0.895144519891307,0.0407131291388551,94
60,14,10,0.435374713198226,0.110502688991447,0.427052097253244,0.139462488485687,0.975870436080042,0.0404260408359324,94
60,14,11,0.417712556703483,0.129808653616129,0.384322178701778,0.196488426854975,0.949938908505722,0.0505140362195761,94
60,14,12,0.424656441458694,0.138205164864641,0.462767482871413,0.201319501423298,0.991000527812912,0.057515600683241,94
60,14,13,0.43996476927328,0.164572532303142,0.382863572498776,0.264843265902343,0.947433745470788,0.0744038835785998,94
60,14,14,0.432922998986829,0.208139329486084,0.405971251733292,0.551437560996576,0.96132523495256,0.157549222190393,94
60,15,1,0.00867647058823529,0.00860287500156809,0.0119464654497417,0.0169464924451765,0.778924132362274,0.00387707364919447,1564
60,15,2,0.113476466467559,0.0137460151373976,0.116731661604888,0.0266571867333207,0.815869047826821,0.00677819738275531,1564
60,15,3,0.223602783152107,0.0248995502942968,0.234998001994289,0.0441360039052104,0.875378750173557,0.0116532002609802,1564
60,15,4,0.324700591241377,0.0379262563882616,0.335122465859241,0.0644865618121778,0.926712343318673,0.0175680021227076,1564
60,15,5,0.416266577544622,0.0493482684801679,0.424760579984279,0.0782847014878137,0.973760664587578,0.0216216134208115,1564
60,15,6,0.507285376722722,0.0630814165452093,0.522834853351173,0.0976549572044228,1.02506380893361,0.027617294772056,1564
60,15,7,0.580846764629635,0.0731281840735288,0.589330002251098,0.1080358872435,1.05954344118733,0.0306161008218443,1564
60,15,8,0.646266920498019,0.0825587360322452,0.650339709030007,0.112611234454401,1.09284438732445,0.0319991529120872,1564
