"trial","gen","n","g","z","w","n.pop0","alpha","evolve","design"
83,3,9,-0.288888888888889,-0.224873698939401,0.606031124214418,20,0.0035,TRUE,1
83,4,7,0.6,0.600192487898181,1.04641604718013,20,0.0035,TRUE,1
83,5,7,0.342857142857143,-0.111732258470178,0.663985546223871,20,0.0035,TRUE,1
84,1,20,0.32,0.319656262413974,0.90217931976707,100,0.0035,TRUE,1
84,2,18,-0.0777777777777778,0.126754215731135,0.811404687273174,100,0.0035,TRUE,1
84,3,17,-0.235294117647059,-0.0640053422772254,0.72535457849146,100,0.0035,TRUE,1
84,4,9,-0.0666666666666667,-0.119614647397782,0.665270157210891,100,0.0035,TRUE,1
84,5,5,0,-0.0183922670162376,0.715102251034845,100,0.0035,TRUE,1
84,6,1,-0.8,-1.17318076765974,0.225555008012421,100,0.0035,TRUE,1
85,1,20,0.32,0.496151553917773,0.97440178741269,20,0,FALSE,1
85,2,12,4.62592926927149e-18,0.103745997622419,0.786389879368974,20,0,FALSE,1
85,3,8,-0.225,-0.511913841177306,0.507578775123909,20,0,FALSE,1
85,4,5,0.08,0.260313216366533,0.848025072337705,20,0,FALSE,1
85,5,1,-0.8,-0.410242175388685,0.483231086560087,20,0,FALSE,1
86,1,20,0.32,0.334941861844286,0.908437088194164,100,0,FALSE,1
86,2,19,0.0631578947368421,-0.146675272705166,0.700711794751219,100,0,FALSE,1
86,3,18,-0.0444444444444445,0.181553872497741,0.839170972638411,100,0,FALSE,1
86,4,11,-0.181818181818182,-0.629055284777341,0.475251704208757,100,0,FALSE,1
86,5,9,-0.0444444444444445,-0.0777857488022002,0.711802803608678,100,0,FALSE,1
86,6,1,1,1.55842889704757,1.62570382609995,100,0,FALSE,1
87,1,20,0.32,0.316200027804429,0.925442498152668,20,0.0035,FALSE,1
87,2,14,0.114285714285714,0.0304770851109409,0.734499969302917,20,0.0035,FALSE,1
87,3,11,0.0727272727272727,0.416357378192299,0.908767253677951,20,0.0035,FALSE,1
87,4,9,0.288888888888889,0.187768653569973,0.82421579335326,20,0.0035,FALSE,1
87,5,7,0.371428571428571,0.347473889548061,0.902985694268455,20,0.0035,FALSE,1
87,6,10,0.92,0.935911841154634,1.26297817884585,20,0.0035,FALSE,1
87,7,7,1.14285714285714,0.97877345655552,1.28576906545124,20,0.0035,FALSE,1
87,8,5,1,0.777897562143877,1.15888063436487,20,0.0035,FALSE,1
87,9,5,1.32,1.49933336595323,1.5778009827991,20,0.0035,FALSE,1
87,10,13,1.32307692307692,1.40355975654249,1.49963291967219,20,0.0035,FALSE,1
87,11,18,1.34444444444444,1.30205985489357,1.43344144262062,20,0.0035,FALSE,1
87,12,27,1.28148148148148,1.14759713961741,1.33888770344679,20,0.0035,FALSE,1
87,13,31,1.24516129032258,1.04162424493356,1.30430167107014,20,0.0035,FALSE,1
87,14,44,1.28636363636364,1.21932762445053,1.38196878483285,20,0.0035,FALSE,1
87,15,63,1.33015873015873,1.38045002362862,1.47810405610396,20,0.0035,FALSE,1
88,1,20,0.32,0.225070854366739,0.825686260024798,100,0.0035,FALSE,1
88,2,8,0.275,0.384717832041394,0.96091544786068,100,0.0035,FALSE,1
88,3,8,0.325,0.131533760138529,0.791149913325811,100,0.0035,FALSE,1
88,4,5,0.32,0.240850017398925,0.872327725246502,100,0.0035,FALSE,1
88,5,4,0.7,0.35847985780195,0.895777931298933,100,0.0035,FALSE,1
88,6,4,0.7,1.25656388712574,1.41368918196489,100,0.0035,FALSE,1
88,7,4,0.8,0.424488143307533,1.00451494056434,100,0.0035,FALSE,1
88,8,3,0.866666666666667,1.28472142653199,1.46426181493608,100,0.0035,FALSE,1
88,9,4,1.05,1.48170931384429,1.56549168422039,100,0.0035,FALSE,1
88,10,6,0.966666666666667,0.617626883466662,1.05248966023031,100,0.0035,FALSE,1
88,11,1,1,1.51112911467417,1.59921907902956,100,0.0035,FALSE,1
89,1,20,0.32,0.312292094023918,0.887144974721861,20,0,TRUE,1
89,2,16,0.6125,0.720192994410638,1.13014554302376,20,0,TRUE,1
89,3,19,0.726315789473684,0.587805022261041,1.08664425059998,20,0,TRUE,1
89,4,11,0.618181818181818,0.646880676962778,1.06674413922323,20,0,TRUE,1
89,5,13,0.784615384615385,0.790051780027574,1.1286762284979,20,0,TRUE,1
89,6,16,1.0625,0.967055889013437,1.26690655815292,20,0,TRUE,1
89,7,22,1.27272727272727,1.144121002889,1.3034392023027,20,0,TRUE,1
89,8,21,1.17142857142857,1.00878745178531,1.26261167636762,20,0,TRUE,1
89,9,24,1.51666666666667,1.83280142053828,1.61521562860556,20,0,TRUE,1
89,10,35,1.65142857142857,1.75543567946851,1.63662091183445,20,0,TRUE,1
89,11,60,1.71,1.7969607657866,1.6936264170388,20,0,TRUE,1
89,12,96,1.72916666666667,1.7301762042977,1.60009983099351,20,0,TRUE,1
89,13,90,1.75777777777778,1.94202084331706,1.7081108887993,20,0,TRUE,1
89,14,115,1.72347826086957,1.67525166082097,1.59252598545995,20,0,TRUE,1
89,15,113,1.64247787610619,1.69318832902394,1.58945683024289,20,0,TRUE,1
90,1,20,0.32,0.272182862725227,0.895953853172998,100,0,TRUE,1
90,2,13,0.430769230769231,0.578919751168138,1.04987444941987,100,0,TRUE,1
90,3,17,0.564705882352941,0.441713741630394,0.973250509245426,100,0,TRUE,1
90,4,28,0.871428571428571,0.90963850538609,1.22886779704947,100,0,TRUE,1
90,5,38,1.09473684210526,1.2107632375005,1.38236784691993,100,0,TRUE,1
90,6,57,0.954385964912281,1.10634403170913,1.30879340782497,100,0,TRUE,1
90,7,53,1.0188679245283,0.952755161621254,1.24491090774228,100,0,TRUE,1
90,8,82,1.16829268292683,1.164254369488,1.3648537494576,100,0,TRUE,1
90,9,85,1.19294117647059,1.18474421232263,1.37131855461328,100,0,TRUE,1
90,10,87,1.2367816091954,1.29695834583864,1.40527833669753,100,0,TRUE,1
90,11,96,1.33333333333333,1.31862450654957,1.4331296873517,100,0,TRUE,1
90,12,96,1.32291666666667,1.2497436869168,1.41331586628513,100,0,TRUE,1
90,13,111,1.34594594594595,1.4185497140525,1.49079190104494,100,0,TRUE,1
90,14,102,1.37843137254902,1.38204747810261,1.45206691299781,100,0,TRUE,1
90,15,90,1.47111111111111,1.51039223574145,1.52679159751909,100,0,TRUE,1
91,1,20,0.32,0.411620691273051,0.944257884463027,20,0.0035,TRUE,1
91,2,13,0.338461538461538,0.410179630635506,0.960689006978891,20,0.0035,TRUE,1
91,3,7,0.285714285714286,0.141460168958379,0.847170381063592,20,0.0035,TRUE,1
91,4,3,0.266666666666667,0.190299097626351,0.809620774904077,20,0.0035,TRUE,1
92,1,20,0.32,0.18538578630446,0.827731034619743,100,0.0035,TRUE,1
92,2,15,0.346666666666667,0.42644243583964,0.954876521500832,100,0.0035,TRUE,1
92,3,20,-0.02,-0.186986786369295,0.683878880168103,100,0.0035,TRUE,1
92,4,14,-0.271428571428571,-0.16193555487017,0.655469224978133,100,0.0035,TRUE,1
92,5,7,-0.114285714285714,-0.763219453009715,0.467952417256992,100,0.0035,TRUE,1
92,6,2,0.2,0.538494157087986,0.9929496901463,100,0.0035,TRUE,1
92,7,1,0.2,-0.762243702562213,0.346959978637926,100,0.0035,TRUE,1
93,1,20,0.32,0.321394828005466,0.920452935623683,20,0,FALSE,1
93,2,25,0.048,0.296126377375019,0.89247883589431,20,0,FALSE,1
93,3,20,0.22,0.506170850498555,1.02989442922494,20,0,FALSE,1
93,4,26,-0.0307692307692308,-0.14877401174126,0.685666225729612,20,0,FALSE,1
93,5,14,-0.0428571428571429,-0.00531135955801238,0.741302205604356,20,0,FALSE,1
93,6,16,-0.1,-0.306938652292539,0.598364283671867,20,0,FALSE,1
93,7,9,0.177777777777778,0.128003968783713,0.796207152263294,20,0,FALSE,1
93,8,7,-0.142857142857143,-0.298142663337267,0.617795206756392,20,0,FALSE,1
93,9,9,0.155555555555556,0.0997261730132635,0.939807303069375,20,0,FALSE,1
93,10,7,-0.257142857142857,-0.423925108792812,0.481364991890351,20,0,FALSE,1
93,11,4,0.3,0.0289339024629451,0.723280465662431,20,0,FALSE,1
93,12,6,0.233333333333333,0.267614515807403,0.907871453863502,20,0,FALSE,1
93,13,4,0,-0.341928699029007,0.558352537336454,20,0,FALSE,1
93,14,1,-2.2,-3.11038366059522,0.015667973790628,20,0,FALSE,1
94,1,20,0.32,0.275676253864302,0.863964289629764,100,0,FALSE,1
94,2,19,-0.0315789473684211,0.101252452834829,0.818477720094109,100,0,FALSE,1
94,3,11,0.563636363636364,0.882518220526192,1.19790468270019,100,0,FALSE,1
94,4,19,0.0947368421052632,0.251339725167279,0.904796935229881,100,0,FALSE,1
94,5,14,0.0714285714285714,0.0666984157416894,0.771066532906976,100,0,FALSE,1
94,6,13,0.2,0.0950069188940308,0.853012458356994,100,0,FALSE,1
94,7,8,-0.225,-0.530893902684843,0.499823414683841,100,0,FALSE,1
94,8,1,0.4,-0.206700896102209,0.57606864377035,100,0,FALSE,1
95,1,20,0.32,0.206093406918992,0.820952010328615,20,0.0035,FALSE,1
95,2,16,0.1125,0.0466199829449883,0.855615534587626,20,0.0035,FALSE,1
95,3,21,-0.180952380952381,-0.16428734751981,0.682320512354957,20,0.0035,FALSE,1
95,4,20,0.08,0.23930136835659,0.900971052461807,20,0.0035,FALSE,1
95,5,9,0.244444444444444,0.194188990741664,0.865999709814626,20,0.0035,FALSE,1
95,6,11,0.0727272727272727,-0.100834990196148,0.6944992837105,20,0.0035,FALSE,1
95,7,2,0.7,0.602917252548773,1.07515955580032,20,0.0035,FALSE,1
96,1,20,0.32,0.0505580459871868,0.73944205114067,100,0.0035,FALSE,1
96,2,13,0.338461538461538,0.423209781672259,0.961836352891043,100,0.0035,FALSE,1
96,3,6,0.466666666666667,0.41968899999675,0.941508213521686,100,0.0035,FALSE,1
96,4,4,0.55,0.202784777319175,0.9170635446358,100,0.0035,FALSE,1
96,5,4,0.5,0.562595179070592,1.02453570658589,100,0.0035,FALSE,1
96,6,2,0.2,0.101981864884308,0.751770487824249,100,0.0035,FALSE,1
96,7,1,0.4,-1.43633987856476,0.166992476307587,100,0.0035,FALSE,1
97,1,20,0.32,0.582738093538518,1.03831733797308,20,0,TRUE,1
97,2,13,0.492307692307692,0.432226490189806,0.950420531765745,20,0,TRUE,1
97,3,17,0.494117647058824,0.396056300118985,0.926246720316541,20,0,TRUE,1
97,4,12,0.666666666666667,0.669044265453921,1.07422147197833,20,0,TRUE,1
97,5,22,0.8,0.685942862346521,1.08595929015765,20,0,TRUE,1
97,6,18,0.788888888888889,0.709366404018913,1.11364486760636,20,0,TRUE,1
97,7,21,0.79047619047619,0.655753231481062,1.06484525846473,20,0,TRUE,1
97,8,16,0.8625,0.79559633966531,1.15562999476377,20,0,TRUE,1
97,9,12,0.783333333333333,1.0805912650728,1.32588250341296,20,0,TRUE,1
97,10,23,0.678260869565217,0.609344223465908,1.05827213623744,20,0,TRUE,1
97,11,20,0.73,1.0315548943277,1.29367169991056,20,0,TRUE,1
97,12,15,0.84,0.896382987625473,1.21605784059905,20,0,TRUE,1
97,13,26,0.823076923076923,0.872841266505925,1.1614492008035,20,0,TRUE,1
97,14,29,0.896551724137931,0.782079496790721,1.15654996068799,20,0,TRUE,1
97,15,32,0.95625,0.786345200631909,1.15268034762904,20,0,TRUE,1
98,1,20,0.32,0.505750312123876,0.988169890035377,100,0,TRUE,1
98,2,19,0.357894736842105,0.202129580952304,0.838546646670938,100,0,TRUE,1
98,3,15,0.266666666666667,0.133351535821526,0.823482802498729,100,0,TRUE,1
98,4,16,0.325,0.400927438685709,0.971596224812996,100,0,TRUE,1
98,5,13,0.369230769230769,0.360835969701596,0.93565079839489,100,0,TRUE,1
98,6,21,0.4,0.408404922701179,0.938213138857831,100,0,TRUE,1
98,7,10,0.34,-0.0153597482577608,0.733691833123151,100,0,TRUE,1
98,8,5,0.6,0.575782146012756,1.01658502011203,100,0,TRUE,1
98,9,4,0.2,0.694046071067045,1.09193461119138,100,0,TRUE,1
98,10,4,0.4,0.598273011197024,1.05223184514043,100,0,TRUE,1
99,1,20,0.32,0.520427001322643,0.997580803576627,20,0.0035,TRUE,1
99,2,20,0.25,0.433966525339941,0.952552782345357,20,0.0035,TRUE,1
99,3,16,0.225,0.412170029504349,0.968877294426561,20,0.0035,TRUE,1
99,4,10,0.22,0.226368741158693,0.829556788567364,20,0.0035,TRUE,1
99,5,5,0.6,-0.0396034041186455,0.694744643704167,20,0.0035,TRUE,1
99,6,5,0.64,0.912817542074401,1.22542536776033,20,0.0035,TRUE,1
99,7,10,0.62,0.969002376564886,1.25641963280853,20,0.0035,TRUE,1
99,8,17,0.682352941176471,0.688620566884241,1.09475714170519,20,0.0035,TRUE,1
99,9,16,0.725,0.596738819206428,1.04976483893631,20,0.0035,TRUE,1
99,10,22,0.845454545454545,0.910211817205743,1.22710717295687,20,0.0035,TRUE,1
99,11,25,0.872,0.605051414700867,1.05296776646754,20,0.0035,TRUE,1
99,12,18,0.688888888888889,0.802466673447569,1.1656217735478,20,0.0035,TRUE,1
99,13,15,0.733333333333333,1.07189576129427,1.30946412051357,20,0.0035,TRUE,1
99,14,20,0.7,0.639176358916263,1.05931987611902,20,0.0035,TRUE,1
99,15,15,0.786666666666667,0.94158605571729,1.24698288657197,20,0.0035,TRUE,1
100,1,20,0.32,0.37270527213393,0.954754138636271,100,0.0035,TRUE,1
100,2,17,-0.176470588235294,-0.188883095704424,0.637234331593638,100,0.0035,TRUE,1
100,3,8,-0.025,0.0267292068005969,0.745600293398581,100,0.0035,TRUE,1
100,4,8,0.05,0.0882006154147859,0.792960502968444,100,0.0035,TRUE,1
100,5,9,-0.155555555555556,0.147892424988634,0.850291866756997,100,0.0035,TRUE,1
100,6,8,-0.075,0.282290064271483,0.951986216669471,100,0.0035,TRUE,1
100,7,6,-0.4,-0.511738318027564,0.562353955133548,100,0.0035,TRUE,1
100,8,3,0.4,-0.0969458440553608,0.650772115120899,100,0.0035,TRUE,1
100,9,2,-0.5,-0.523932376510826,0.443963499674015,100,0.0035,TRUE,1
101,1,20,0.32,0.360769039056214,0.913429298360362,20,0,FALSE,1
101,2,18,0.155555555555556,0.30063209478813,0.896144836215096,20,0,FALSE,1
101,3,19,-0.0315789473684211,-0.195586047104166,0.669331848295309,20,0,FALSE,1
101,4,14,0.242857142857143,0.308940720796493,0.853857709077752,20,0,FALSE,1
101,5,8,0.125,-0.14922809647318,0.655798589511255,20,0,FALSE,1
101,6,5,-0.8,-1.13532034666374,0.293367668230288,20,0,FALSE,1
101,7,1,0.6,0.778044428657289,1.14436598987326,20,0,FALSE,1
102,1,20,0.32,0.323943356727182,0.90773554449279,100,0,FALSE,1
102,2,17,-0.235294117647059,-0.801317515093305,0.436909979441972,100,0,FALSE,1
102,3,11,0.145454545454545,0.220628981807402,0.824747882304472,100,0,FALSE,1
102,4,3,-0.133333333333333,-0.163442279517598,0.598743952752486,100,0,FALSE,1
103,1,20,0.32,0.311471610196016,0.914111976618942,20,0.0035,FALSE,1
103,2,9,0.422222222222222,0.276607262102596,0.885538557527076,20,0.0035,FALSE,1
103,3,8,0.475,0.547961296111204,1.04836644886531,20,0.0035,FALSE,1
103,4,7,0.628571428571429,0.706288182447805,1.12362390852748,20,0.0035,FALSE,1
103,5,8,0.3,0.342604244543388,0.897231048492562,20,0.0035,FALSE,1
103,6,7,0.285714285714286,-0.127431524479139,0.667924058648692,20,0.0035,FALSE,1
103,7,3,0.133333333333333,-0.233732340289273,0.589036876896985,20,0.0035,FALSE,1
103,8,2,-0.3,-0.513618860676175,0.440136923378321,20,0.0035,FALSE,1
103,9,1,-0.2,0.417895042955205,0.918801708724838,20,0.0035,FALSE,1
104,1,20,0.32,0.205776420047918,0.826120194058784,100,0.0035,FALSE,1
104,2,11,-0.109090909090909,-0.381079177409719,0.575778075549321,100,0.0035,FALSE,1
104,3,2,-0.2,-0.392152819016662,0.537893429791029,100,0.0035,FALSE,1
105,1,20,0.32,0.399162494723204,0.959334232567564,20,0,TRUE,1
105,2,15,0.64,0.557289505356358,1.03167452152463,20,0,TRUE,1
105,3,9,0.488888888888889,0.212803714672924,0.853008006466139,20,0,TRUE,1
105,4,16,0.6125,0.659764175640343,1.08671394317679,20,0,TRUE,1
105,5,5,0.68,0.474058433700986,0.980175088587591,20,0,TRUE,1
105,6,3,0.4,0.122945327982307,0.803302048632766,20,0,TRUE,1
105,7,2,0.8,0.710846980049036,1.10756348043517,20,0,TRUE,1
106,1,20,0.32,0.419680695836469,0.948868607182864,100,0,TRUE,1
106,2,20,0.41,0.231354865391508,0.861474867821062,100,0,TRUE,1
106,3,20,0.54,0.54325363908386,1.00486731287602,100,0,TRUE,1
106,4,28,0.442857142857143,0.453140031610831,0.989930126604476,100,0,TRUE,1
106,5,28,0.178571428571429,0.342054741484257,0.94553637772208,100,0,TRUE,1
106,6,28,0.421428571428571,0.388420728369999,0.926936391173436,100,0,TRUE,1
106,7,14,0.614285714285714,0.812065796246628,1.15741184290762,100,0,TRUE,1
106,8,19,0.705263157894737,0.954415522856847,1.26291691701389,100,0,TRUE,1
106,9,17,0.635294117647059,0.34061713102496,0.904819211377238,100,0,TRUE,1
106,10,25,0.736,0.562377821315136,1.03503656904256,100,0,TRUE,1
106,11,25,0.824,0.877751076805646,1.20906752980032,100,0,TRUE,1
106,12,32,0.98125,0.914083108801502,1.22172627100663,100,0,TRUE,1
106,13,39,1.00512820512821,1.00455968066763,1.24385910414819,100,0,TRUE,1
106,14,35,1.04,1.09046707840204,1.32333145510052,100,0,TRUE,1
106,15,43,1.10697674418605,0.973281089261768,1.25384658780441,100,0,TRUE,1
107,1,20,0.32,0.351987298453896,0.907756344651895,20,0.0035,TRUE,1
107,2,22,0.336363636363636,0.375719558553626,0.917964807518385,20,0.0035,TRUE,1
107,3,36,-0.00555555555555555,-0.202866301036606,0.680124058406604,20,0.0035,TRUE,1
107,4,17,-0.164705882352941,-0.448883501653336,0.568085652431996,20,0.0035,TRUE,1
107,5,8,0.275,0.324058997868194,0.905434588520491,20,0.0035,TRUE,1
107,6,7,0.314285714285714,0.042939728251797,0.783632807191038,20,0.0035,TRUE,1
107,7,3,0.0666666666666667,-0.181973040141161,0.668488245212562,20,0.0035,TRUE,1
107,8,1,0.2,0.134004829538642,0.753269217818727,20,0.0035,TRUE,1
108,1,20,0.32,0.340289475969827,0.928465836537236,100,0.0035,TRUE,1
108,2,20,-0.14,-0.189272808921764,0.638426673505809,100,0.0035,TRUE,1
108,3,7,0.0285714285714286,-0.105664335362461,0.707491149557628,100,0.0035,TRUE,1
108,4,7,0,0.11799443696502,0.82601488008143,100,0.0035,TRUE,1
109,1,20,0.32,0.279198731009009,0.86897694079165,20,0,FALSE,1
109,2,8,-0.075,-0.00769758859132621,0.775347431516916,20,0,FALSE,1
109,3,9,0.133333333333333,-0.0982679194367456,0.774426753727654,20,0,FALSE,1
109,4,7,-0.228571428571429,-0.502584502501084,0.675478592938633,20,0,FALSE,1
109,5,2,-0.4,-0.334819853136888,0.546321137091654,20,0,FALSE,1
109,6,2,0.2,0.764455021312066,1.13665174129244,20,0,FALSE,1
110,1,20,0.32,0.2887542848642,0.884335554393013,100,0,FALSE,1
110,2,21,-0.0476190476190476,-0.29360105527795,0.680400314282182,100,0,FALSE,1
110,3,12,-0.116666666666667,0.0917029524464394,0.810845975618169,100,0,FALSE,1
110,4,3,0.4,-0.0313047414616564,0.704471970998236,100,0,FALSE,1
110,5,2,-0.5,-0.6041322243687,0.470721709700263,100,0,FALSE,1
110,6,1,-0.8,-2.17969403955751,0.0643311161693699,100,0,FALSE,1
111,1,20,0.32,0.0664646497989654,0.772576712509778,20,0.0035,FALSE,1
111,2,9,0.533333333333333,0.0221446497093018,0.753180169966545,20,0.0035,FALSE,1
111,3,6,0.5,0.733508364066206,1.11697706054488,20,0.0035,FALSE,1
111,4,3,0.666666666666667,0.609688389714886,1.07213070676823,20,0.0035,FALSE,1
111,5,5,0.84,0.862600687970261,1.20423430540589,20,0.0035,FALSE,1
111,6,11,0.818181818181818,0.523568374064319,1.0145689002407,20,0.0035,FALSE,1
111,7,12,0.85,0.925277776925787,1.23741920474342,20,0.0035,FALSE,1
111,8,15,0.92,1.06006341991847,1.31231437893107,20,0.0035,FALSE,1
111,9,12,0.933333333333333,0.884127406323128,1.17625317838913,20,0.0035,FALSE,1
111,10,17,0.905882352941176,0.860155580977801,1.17867732000789,20,0.0035,FALSE,1
111,11,18,0.944444444444444,1.01918213735215,1.28141367232332,20,0.0035,FALSE,1
111,12,24,0.991666666666667,1.05782598194126,1.31625981514758,20,0.0035,FALSE,1
111,13,12,1.03333333333333,1.04986330537237,1.3058632374673,20,0.0035,FALSE,1
111,14,13,0.969230769230769,0.836579981405555,1.18137173530738,20,0.0035,FALSE,1
111,15,21,0.971428571428571,0.830644514169273,1.18714020649131,20,0.0035,FALSE,1
112,1,20,0.32,0.242315547213997,0.850608431765334,100,0.0035,FALSE,1
112,2,18,0.3,0.0710409149957152,0.778813567411204,100,0.0035,FALSE,1
112,3,10,0.14,0.250063706812381,0.835743778451443,100,0.0035,FALSE,1
112,4,4,0.15,0.188195790993215,0.920773609908898,100,0.0035,FALSE,1
112,5,3,0.266666666666667,0.271916924135005,0.843301688512516,100,0.0035,FALSE,1
113,1,20,0.32,0.538109095975699,1.02660779907033,20,0,TRUE,1
113,2,22,0.154545454545455,-0.0322436296050805,0.707570292939334,20,0,TRUE,1
113,3,12,0.433333333333333,0.63725891891775,1.06758025876522,20,0,TRUE,1
113,4,5,0.44,0.671018790174006,1.08345976834706,20,0,TRUE,1
113,5,7,0.4,0.468635161026185,0.96744328369358,20,0,TRUE,1
113,6,7,0.114285714285714,0.156755404417811,0.803585841305676,20,0,TRUE,1
113,7,5,0.8,0.630476975588009,1.06197997461539,20,0,TRUE,1
113,8,3,0.666666666666667,0.850716186552013,1.19126485142008,20,0,TRUE,1
113,9,3,0.866666666666667,0.796807860284239,1.15501514513406,20,0,TRUE,1
113,10,4,0.9,0.598610678373297,1.04955560679294,20,0,TRUE,1
114,1,20,0.32,0.479883244557144,0.991552955872959,100,0,TRUE,1
114,2,16,0.1375,0.244345487212112,0.851260259415213,100,0,TRUE,1
114,3,20,0.33,0.386387051994095,0.928204946636158,100,0,TRUE,1
114,4,14,0.242857142857143,0.0228933394757564,0.783094326556775,100,0,TRUE,1
114,5,13,0.184615384615385,0.0954217124997231,0.803914833313082,100,0,TRUE,1
114,6,8,0.325,0.135829496284873,0.807330676900234,100,0,TRUE,1
114,7,11,0.6,0.987486228750367,1.26349053464052,100,0,TRUE,1
114,8,21,0.39047619047619,0.280432610618293,0.879260657944725,100,0,TRUE,1
114,9,20,0.42,0.297115430874932,0.885734501816841,100,0,TRUE,1
114,10,17,0.235294117647059,0.391993140751798,0.956789402319325,100,0,TRUE,1
114,11,15,0.293333333333333,0.313550416254102,0.895797336383688,100,0,TRUE,1
114,12,23,0.208695652173913,0.159073500378137,0.819818402750712,100,0,TRUE,1
114,13,21,0.247619047619048,0.31407102571247,0.877292695622275,100,0,TRUE,1
114,14,27,0.377777777777778,0.48029158772178,0.992749051671384,100,0,TRUE,1
114,15,24,0.291666666666667,0.515589400541059,1.00037394963351,100,0,TRUE,1
115,1,20,0.32,0.36174856297936,0.921099024843885,20,0.0035,TRUE,1
115,2,17,0.0588235294117647,-0.268661366752911,0.671728744134991,20,0.0035,TRUE,1
115,3,11,0.145454545454545,0.0901072792252286,0.777114229751838,20,0.0035,TRUE,1
115,4,5,-0.32,-0.473385695353557,0.520155731970694,20,0.0035,TRUE,1
115,5,2,0.5,1.12129875852783,1.34175632384624,20,0.0035,TRUE,1
115,6,4,0.55,0.466540793986158,1.00577788025091,20,0.0035,TRUE,1
115,7,5,-0.12,-0.0817646619132593,0.656429582674736,20,0.0035,TRUE,1
116,1,20,0.32,0.591635337958933,1.04702194576264,100,0.0035,TRUE,1
116,2,17,0.0705882352941177,0.0548148537879863,0.755195355079075,100,0.0035,TRUE,1
116,3,20,0.15,0.22550931529427,0.858221177144886,100,0.0035,TRUE,1
116,4,19,0.136842105263158,0.0471758709536628,0.793884723618156,100,0.0035,TRUE,1
116,5,16,0.0625,-0.040404895390117,0.758344759364815,100,0.0035,TRUE,1
116,6,23,0.0347826086956522,-0.0466702795718247,0.744708716840146,100,0.0035,TRUE,1
116,7,28,-0.0357142857142857,-0.0554798014577634,0.728952686066429,100,0.0035,TRUE,1
116,8,27,-0.0444444444444444,-0.0676432007564665,0.76328549363551,100,0.0035,TRUE,1
116,9,29,-0.296551724137931,-0.0327002460329152,0.773368509694704,100,0.0035,TRUE,1
116,10,22,-0.136363636363636,-0.190531511743658,0.67642913932749,100,0.0035,TRUE,1
116,11,8,0.075,-0.311061968800389,0.589725375932786,100,0.0035,TRUE,1
116,12,8,-0.325,-0.427937924842932,0.52138877966706,100,0.0035,TRUE,1
117,1,20,0.32,0.606074943170501,1.05624125003327,20,0,FALSE,1
117,2,18,0.0333333333333333,0.0530772120919207,0.77510926105764,20,0,FALSE,1
117,3,19,-0.0421052631578947,-0.101384829054374,0.718238775196271,20,0,FALSE,1
117,4,13,-0.0923076923076923,-0.166692831822067,0.688136147089714,20,0,FALSE,1
117,5,5,1.10957250332167e-17,0.109260059469586,0.758782234673857,20,0,FALSE,1
117,6,4,0.25,-0.269501075367732,0.591117335286968,20,0,FALSE,1
117,7,1,-0.2,-1.30113940612886,0.195354277018912,20,0,FALSE,1
118,1,20,0.32,0.487440140338182,0.989216897694098,100,0,FALSE,1
118,2,15,0.306666666666667,0.497203515134874,0.985361137097556,100,0,FALSE,1
118,3,23,0.269565217391304,0.524920309993941,1.00800546192231,100,0,FALSE,1
118,4,18,0.533333333333333,0.683763015120879,1.10236224527824,100,0,FALSE,1
118,5,24,0.466666666666667,0.56724833809138,1.03131156624261,100,0,FALSE,1
118,6,29,0.572413793103448,0.623410310403398,1.05568019537676,100,0,FALSE,1
118,7,38,0.6,0.69281203143705,1.10286565587089,100,0,FALSE,1
118,8,30,0.613333333333333,0.817207220147163,1.16517838188402,100,0,FALSE,1
118,9,37,0.659459459459459,0.600806383380729,1.06341487735569,100,0,FALSE,1
118,10,32,0.7625,0.763405836305283,1.15729520424107,100,0,FALSE,1
118,11,28,0.585714285714286,0.599701698993756,1.06169077598916,100,0,FALSE,1
118,12,19,0.789473684210526,0.899421156467126,1.20669170843778,100,0,FALSE,1
118,13,20,0.73,0.896189980235904,1.2201330325313,100,0,FALSE,1
118,14,26,0.823076923076923,0.830983550534207,1.19040536112569,100,0,FALSE,1
118,15,27,0.711111111111111,0.738776023932275,1.14282219773849,100,0,FALSE,1
119,1,20,0.32,0.288239274609377,0.90087814501029,20,0.0035,FALSE,1
119,2,14,-0.357142857142857,-0.607459647143264,0.508488301661493,20,0.0035,FALSE,1
119,3,8,0.025,-0.238765728197811,0.602044180781582,20,0.0035,FALSE,1
119,4,5,0.04,0.526777581180217,0.975635400010029,20,0.0035,FALSE,1
120,1,20,0.32,0.642729354108283,1.05919426078705,100,0.0035,FALSE,1
120,2,19,0.2,0.406651519154256,0.951562422262005,100,0.0035,FALSE,1
120,3,18,0.266666666666667,0.257564375394338,0.871530733401561,100,0.0035,FALSE,1
120,4,5,-0.04,0.209916054302312,0.816309015488242,100,0.0035,FALSE,1
120,5,5,0,-0.30957783566415,0.637915718425386,100,0.0035,FALSE,1
120,6,10,0.2,-0.102521887975473,0.695232220586829,100,0.0035,FALSE,1
120,7,2,0,-0.408713024873167,0.602113357431261,100,0.0035,FALSE,1
120,8,2,-0.4,-0.031976039226646,0.670128065668969,100,0.0035,FALSE,1
121,1,20,0.32,-0.0364874949444742,0.700937750436949,20,0,TRUE,1
