"trial","gen","n","g","z","w","n.pop0","alpha","evolve","block","rep","design"
3,9,9,0.711111111111111,0.405208749955645,0.929495072992601,20,0.0035,TRUE,1,1,2
3,10,7,0.771428571428571,0.477855267703108,0.971322387967188,20,0.0035,TRUE,1,1,2
3,11,9,0.755555555555556,0.609476234261847,1.0497025472152,20,0.0035,TRUE,1,1,2
3,12,3,0.6,0.392238097837723,0.907522534724895,20,0.0035,TRUE,1,1,2
3,13,7,0.542857142857143,0.588662877780405,1.02553723087714,20,0.0035,TRUE,1,1,2
3,14,10,0.7,0.582818210464114,1.05449164210276,20,0.0035,TRUE,1,1,2
3,15,13,0.723076923076923,0.832028173637368,1.17795847829086,20,0.0035,TRUE,1,1,2
4,1,100,0.142,0.083838121954294,0.780311928299888,100,0.0035,TRUE,1,1,2
4,2,38,0.278947368421053,0.504351746353155,0.987080595186482,100,0.0035,TRUE,1,1,2
4,3,40,0.365,0.495300385820734,0.996121402564223,100,0.0035,TRUE,1,1,2
4,4,35,0.434285714285714,0.461598249408232,0.96612885926218,100,0.0035,TRUE,1,1,2
4,5,32,0.56875,0.583361604686053,1.0439547842891,100,0.0035,TRUE,1,1,2
4,6,33,0.6,0.487323630396697,1.00313629837842,100,0.0035,TRUE,1,1,2
4,7,32,0.70625,0.600624571984974,1.05614680679682,100,0.0035,TRUE,1,1,2
4,8,14,0.642857142857143,0.689146916040349,1.09439485717243,100,0.0035,TRUE,1,1,2
4,9,16,0.5875,0.618734604165199,1.07623716977528,100,0.0035,TRUE,1,1,2
4,10,15,0.573333333333333,0.847132100986717,1.19488480223402,100,0.0035,TRUE,1,1,2
4,11,24,0.55,0.576770694772439,1.02185440020754,100,0.0035,TRUE,1,1,2
4,12,25,0.496,0.44250796302316,0.962468934910026,100,0.0035,TRUE,1,1,2
4,13,25,0.576,0.464580131850021,0.973325718430777,100,0.0035,TRUE,1,1,2
4,14,24,0.433333333333333,0.250449769180599,0.865781650257396,100,0.0035,TRUE,1,1,2
4,15,20,0.48,0.772293305225626,1.13024715348534,100,0.0035,TRUE,1,1,2
5,1,20,-0.15,-0.263335063683109,0.586806871420724,20,0,FALSE,1,1,2
5,2,14,0.1,0.262048925046867,0.899828002484243,20,0,FALSE,1,1,2
5,3,17,-0.176470588235294,-0.10393367380054,0.721661256892698,20,0,FALSE,1,1,2
5,4,10,-0.22,-0.652619040097003,0.4857958972415,20,0,FALSE,1,1,2
5,5,2,-0.9,-0.710694791017313,0.372972434832305,20,0,FALSE,1,1,2
6,1,100,0.028,0.0129483463851786,0.745415418913571,100,0,FALSE,1,1,2
6,2,59,-0.00677966101694915,-0.113417497537392,0.717388424987139,100,0,FALSE,1,1,2
6,3,57,-0.0140350877192983,0.058061265556874,0.791071375922602,100,0,FALSE,1,1,2
6,4,29,0.144827586206897,0.131219250015239,0.861822490965866,100,0,FALSE,1,1,2
6,5,21,0.0571428571428571,0.153176798851238,0.815996637789258,100,0,FALSE,1,1,2
6,6,23,0.165217391304348,0.0988048260251188,0.781962487088426,100,0,FALSE,1,1,2
6,7,7,-0.114285714285714,0.109026776404209,0.912920747319002,100,0,FALSE,1,1,2
7,1,20,0.31,0.366482814691811,0.941532004275789,20,0.0035,FALSE,1,1,2
7,2,21,-0.0285714285714286,-0.097071409061845,0.663150109983165,20,0.0035,FALSE,1,1,2
7,3,15,0.133333333333333,-0.21275985083037,0.721035169219427,20,0.0035,FALSE,1,1,2
7,4,3,-0.466666666666667,-0.872008747248721,0.3392464230113,20,0.0035,FALSE,1,1,2
7,5,2,-0.7,-0.49617996170479,0.447404489207043,20,0.0035,FALSE,1,1,2
8,1,100,-0.01,-0.103469851448554,0.690866115533954,100,0.0035,FALSE,1,1,2
8,2,54,0.162962962962963,0.0556653254646767,0.766256869627717,100,0.0035,FALSE,1,1,2
8,3,30,0.0866666666666667,0.000594624970623415,0.760307374507008,100,0.0035,FALSE,1,1,2
8,4,25,0.056,0.128654240042512,0.840857439405688,100,0.0035,FALSE,1,1,2
8,5,16,0.075,-0.127768203190717,0.686107784910104,100,0.0035,FALSE,1,1,2
8,6,9,0.111111111111111,0.113343357640227,0.780643902697542,100,0.0035,FALSE,1,1,2
8,7,11,0.0181818181818182,0.256759399546638,0.880465000030112,100,0.0035,FALSE,1,1,2
8,8,5,-0.2,-0.052034915426312,0.72458465615688,100,0.0035,FALSE,1,1,2
8,9,1,-0.4,0.220068034885943,0.801935059223712,100,0.0035,FALSE,1,1,2
9,1,20,-0.02,-0.0135139397963138,0.710041750753679,20,0,TRUE,1,2,2
9,2,15,0.2,0.222806401149308,0.825760674694555,20,0,TRUE,1,2,2
9,3,10,0.28,0.833939742347923,1.19310283685096,20,0,TRUE,1,2,2
9,4,2,1.1,1.1403546910871,1.37154761648264,20,0,TRUE,1,2,2
10,1,100,0.022,-0.0150063876279604,0.739787534241019,100,0,TRUE,1,2,2
10,2,64,0.0875,0.0585015101574671,0.768389496912328,100,0,TRUE,1,2,2
10,3,53,-0.0113207547169811,0.0863439043289653,0.7853073521864,100,0,TRUE,1,2,2
10,4,27,0.274074074074074,0.295236758944598,0.881005759682744,100,0,TRUE,1,2,2
10,5,40,0.295,0.0195878725764146,0.747028311434574,100,0,TRUE,1,2,2
10,6,27,0.37037037037037,0.536863800610962,1.02708994305445,100,0,TRUE,1,2,2
10,7,38,0.347368421052632,0.409215448855287,0.950073059981396,100,0,TRUE,1,2,2
10,8,38,0.494736842105263,0.400799406933828,0.950711921921081,100,0,TRUE,1,2,2
10,9,31,0.561290322580645,0.70959590692136,1.11518174028668,100,0,TRUE,1,2,2
10,10,33,0.539393939393939,0.396271303655407,0.951678104103404,100,0,TRUE,1,2,2
10,11,30,0.473333333333333,0.518996303791012,0.999228884051857,100,0,TRUE,1,2,2
10,12,32,0.55,0.861718900061642,1.18849277246521,100,0,TRUE,1,2,2
10,13,30,0.686666666666667,0.860214986557658,1.18885996501818,100,0,TRUE,1,2,2
10,14,26,0.669230769230769,0.680938035111999,1.10489258814314,100,0,TRUE,1,2,2
10,15,24,0.683333333333333,0.303813398179861,0.882340678905205,100,0,TRUE,1,2,2
11,1,20,0.28,0.172293269433524,0.797728156497309,20,0.0035,TRUE,1,2,2
11,2,17,0.223529411764706,0.241979621213567,0.843261885907396,20,0.0035,TRUE,1,2,2
11,3,15,0.44,0.325609128111789,0.89755848175153,20,0.0035,TRUE,1,2,2
11,4,9,0.644444444444444,0.653439398142379,1.07466688885506,20,0.0035,TRUE,1,2,2
11,5,7,0.914285714285714,0.638735683160896,1.09636662059483,20,0.0035,TRUE,1,2,2
11,6,5,0.72,0.514891208996761,1.03111955901195,20,0.0035,TRUE,1,2,2
11,7,3,0.866666666666667,1.05243389838608,1.31477356739673,20,0.0035,TRUE,1,2,2
11,8,5,0.72,0.930244855817156,1.25157678858219,20,0.0035,TRUE,1,2,2
11,9,4,1.1,0.866528219541942,1.20188068059501,20,0.0035,TRUE,1,2,2
11,10,7,1.14285714285714,0.910418867473952,1.23403623986879,20,0.0035,TRUE,1,2,2
11,11,8,1.2,1.04277234267107,1.30667064223232,20,0.0035,TRUE,1,2,2
11,12,22,1.1,0.960931066833592,1.243063419354,20,0.0035,TRUE,1,2,2
11,13,13,1.15384615384615,1.35091697120947,1.47269020406812,20,0.0035,TRUE,1,2,2
11,14,23,1.2,0.734679659919508,1.11791084447022,20,0.0035,TRUE,1,2,2
11,15,22,1.1,0.960516749014259,1.24885051457786,20,0.0035,TRUE,1,2,2
12,1,100,-0.078,-0.120333582084242,0.678205944735223,100,0.0035,TRUE,1,2,2
12,2,43,-0.0837209302325581,-0.0100395384900685,0.740446794077424,100,0.0035,TRUE,1,2,2
12,3,33,-0.115151515151515,-0.21439793497009,0.624754408849117,100,0.0035,TRUE,1,2,2
12,4,13,0.184615384615385,-0.22707013972336,0.632111023877246,100,0.0035,TRUE,1,2,2
12,5,9,0.355555555555556,0.540267181677747,1.02973167663911,100,0.0035,TRUE,1,2,2
12,6,11,0.0909090909090909,0.347687052533489,0.898724140284294,100,0.0035,TRUE,1,2,2
12,7,11,0.0363636363636364,0.155091928505707,0.833408380039874,100,0.0035,TRUE,1,2,2
12,8,5,0.12,0.753287695081695,1.15569280669755,100,0.0035,TRUE,1,2,2
12,9,1,0.4,0.0492308075378525,0.706786035477537,100,0.0035,TRUE,1,2,2
13,1,20,-0.13,-0.244638994084688,0.619850890150751,20,0,FALSE,1,2,2
13,2,17,-0.0941176470588235,-0.133926454075601,0.759630750230898,20,0,FALSE,1,2,2
13,3,18,-0.144444444444444,0.188890526858487,0.831886812589843,20,0,FALSE,1,2,2
13,4,4,-0.25,-1.94765870532299e-05,0.76290332406954,20,0,FALSE,1,2,2
14,1,100,-0.064,-0.0723445535133116,0.715374877239183,100,0,FALSE,1,2,2
14,2,77,-0.0285714285714286,-0.137654079165632,0.709647438747548,100,0,FALSE,1,2,2
14,3,85,0.0352941176470588,-0.0139680149255223,0.759908939169168,100,0,FALSE,1,2,2
14,4,49,-0.122448979591837,-0.0763728838778091,0.702571807168306,100,0,FALSE,1,2,2
14,5,34,0.0176470588235294,0.0687453636441543,0.767210206461169,100,0,FALSE,1,2,2
14,6,52,0.05,0.122812347571351,0.821450167146423,100,0,FALSE,1,2,2
14,7,41,-0.0487804878048781,0.116075683110676,0.804663774840795,100,0,FALSE,1,2,2
14,8,38,0.110526315789474,0.109176308317955,0.82165299270759,100,0,FALSE,1,2,2
14,9,41,0.2,0.0337344607561795,0.776104947004647,100,0,FALSE,1,2,2
14,10,36,-0.344444444444444,-0.406402381581753,0.5824841269613,100,0,FALSE,1,2,2
14,11,23,0.0869565217391304,-0.0122035185476197,0.733321512381078,100,0,FALSE,1,2,2
14,12,23,-0.31304347826087,-0.337082743175847,0.606698440715125,100,0,FALSE,1,2,2
14,13,21,-0.152380952380952,-0.289071973848179,0.617352942612057,100,0,FALSE,1,2,2
14,14,10,-0.12,0.10829088118927,0.828431786165108,100,0,FALSE,1,2,2
14,15,13,-0.153846153846154,-0.0923434419857956,0.69935050216405,100,0,FALSE,1,2,2
15,1,20,0.26,0.14692112523847,0.80327146112402,20,0.0035,FALSE,1,2,2
15,2,8,-0.1,-0.00688779301263252,0.793157053252872,20,0.0035,FALSE,1,2,2
16,1,100,-0.06,-0.0677225517580839,0.711218869361525,100,0.0035,FALSE,1,2,2
16,2,46,-0.182608695652174,-0.295354895078887,0.641044735127426,100,0.0035,FALSE,1,2,2
16,3,29,-0.0344827586206896,-0.131639653674279,0.689817732678581,100,0.0035,FALSE,1,2,2
16,4,16,-0.2625,-0.278846530734414,0.604320896209177,100,0.0035,FALSE,1,2,2
16,5,13,0.307692307692308,0.608115450895899,1.11498794719044,100,0.0035,FALSE,1,2,2
16,6,16,0.075,-0.0824622093420165,0.74706868481122,100,0.0035,FALSE,1,2,2
16,7,8,-0.075,0.0888060888763257,0.841123991854075,100,0.0035,FALSE,1,2,2
16,8,7,-0.0857142857142857,-0.100708992572511,0.676937766613636,100,0.0035,FALSE,1,2,2
16,9,6,0.0666666666666666,-0.228963449203951,0.654498403146885,100,0.0035,FALSE,1,2,2
16,10,1,0.2,1.0841808761104,1.34031609401442,100,0.0035,FALSE,1,2,2
17,1,20,-0.42,-0.430391339545719,0.59688475551087,20,0,TRUE,1,3,2
17,2,12,-0.316666666666667,-0.167172280357935,0.664183316371723,20,0,TRUE,1,3,2
17,3,6,-0.166666666666667,-0.161036487980895,0.670102483559203,20,0,TRUE,1,3,2
17,4,2,-0.5,1.05269479183119,1.23681640370356,20,0,TRUE,1,3,2
18,1,100,-0.054,-0.00554469723477062,0.738315635766623,100,0,TRUE,1,3,2
18,2,56,-0.0178571428571429,-0.0506935981066675,0.713791444634237,100,0,TRUE,1,3,2
18,3,37,0.0378378378378378,-0.0725023371826383,0.706207783826507,100,0,TRUE,1,3,2
18,4,17,0.0352941176470588,0.102067016250645,0.788938220579001,100,0,TRUE,1,3,2
18,5,13,0.0153846153846154,-0.326100626998935,0.557716604962177,100,0,TRUE,1,3,2
18,6,5,0,-0.41342405739106,0.553688079224627,100,0,TRUE,1,3,2
18,7,5,-1.10913882245267e-17,0.370295449342276,0.931619250669674,100,0,TRUE,1,3,2
18,8,6,0.0666666666666667,-0.0431653344872091,0.726097687853881,100,0,TRUE,1,3,2
18,9,11,0.0727272727272727,0.0715573155614407,0.749232997613369,100,0,TRUE,1,3,2
18,10,4,0.15,-0.0557056213097257,0.716473571785845,100,0,TRUE,1,3,2
18,11,2,0.3,0.312074842653583,0.865275610204245,100,0,TRUE,1,3,2
19,1,20,-0.05,-0.353063363751785,0.59082463665506,20,0.0035,TRUE,1,3,2
19,2,19,0.126315789473684,0.315211864543088,0.90697294253525,20,0.0035,TRUE,1,3,2
19,3,9,0.288888888888889,0.27307606088616,0.863651553575414,20,0.0035,TRUE,1,3,2
19,4,6,0.233333333333333,0.0794069260231169,0.836975614917313,20,0.0035,TRUE,1,3,2
19,5,2,0.5,0.295101027844906,0.849454190030491,20,0.0035,TRUE,1,3,2
20,1,100,0.038,0.0388235318606145,0.771062878621391,100,0.0035,TRUE,1,3,2
20,2,75,0.314666666666667,0.369981040267682,0.916868115525021,100,0.0035,TRUE,1,3,2
20,3,51,0.341176470588235,0.479463267800197,0.982023982704128,100,0.0035,TRUE,1,3,2
20,4,29,0.468965517241379,0.653774712098182,1.09936046731923,100,0.0035,TRUE,1,3,2
20,5,16,0.4375,0.3762847878348,0.90742993927231,100,0.0035,TRUE,1,3,2
20,6,20,0.52,0.708282946922497,1.10652790406417,100,0.0035,TRUE,1,3,2
20,7,24,0.575,0.444987483295957,0.964511657148942,100,0.0035,TRUE,1,3,2
20,8,16,0.6,0.664189360575814,1.1412674577105,100,0.0035,TRUE,1,3,2
20,9,14,0.771428571428571,0.769896790462409,1.14757452079869,100,0.0035,TRUE,1,3,2
20,10,13,0.723076923076923,0.548185052650154,1.01411313062284,100,0.0035,TRUE,1,3,2
20,11,18,0.777777777777778,0.942669816795166,1.23741558260224,100,0.0035,TRUE,1,3,2
20,12,27,0.740740740740741,0.763726478945484,1.12857961409592,100,0.0035,TRUE,1,3,2
20,13,31,0.754838709677419,0.631852901993147,1.07268580396826,100,0.0035,TRUE,1,3,2
20,14,21,0.876190476190476,0.680537633619369,1.08550438554589,100,0.0035,TRUE,1,3,2
20,15,29,0.896551724137931,0.998036796900482,1.27337957464604,100,0.0035,TRUE,1,3,2
21,1,20,0.46,0.799722963246658,1.16523673356445,20,0,FALSE,1,3,2
21,2,30,-0.0133333333333333,0.034993460219972,0.779374202496211,20,0,FALSE,1,3,2
21,3,15,0.0533333333333333,-0.414564130474243,0.585499263484537,20,0,FALSE,1,3,2
21,4,9,-0.0888888888888889,-0.348942993976586,0.64193319903462,20,0,FALSE,1,3,2
21,5,6,-0.233333333333333,-0.192473899303179,0.64791294488812,20,0,FALSE,1,3,2
21,6,3,0.0666666666666667,-0.523553408694618,0.499760189545296,20,0,FALSE,1,3,2
21,7,1,1.2,0.722828691370292,1.10910145706619,20,0,FALSE,1,3,2
22,1,100,-0.084,-0.165487431215414,0.668714786435807,100,0,FALSE,1,3,2
22,2,73,0.0383561643835616,0.10603831048182,0.828613417670767,100,0,FALSE,1,3,2
22,3,64,-0.071875,-0.200262701556379,0.658439491237044,100,0,FALSE,1,3,2
22,4,43,0.013953488372093,-0.0174412907434951,0.748477444457426,100,0,FALSE,1,3,2
22,5,15,0.2,0.584537740741806,1.03281198057288,100,0,FALSE,1,3,2
22,6,22,0.154545454545455,0.172007802198533,0.843837617379449,100,0,FALSE,1,3,2
22,7,14,0.271428571428571,0.437295878143015,0.979605152175467,100,0,FALSE,1,3,2
22,8,14,-0.0714285714285714,0.105843198787063,0.783334715826324,100,0,FALSE,1,3,2
22,9,9,-0.333333333333333,-0.436983764692373,0.567815800872985,100,0,FALSE,1,3,2
22,10,7,-0.371428571428571,-0.211077497969839,0.618470375293716,100,0,FALSE,1,3,2
22,11,4,0.5,0.592485371113858,1.04472082269564,100,0,FALSE,1,3,2
22,12,5,0.12,0.0619966443027474,0.81739390515502,100,0,FALSE,1,3,2
23,1,20,-0.36,-0.526765689541753,0.500236264277334,20,0.0035,FALSE,1,3,2
23,2,5,0.24,0.0825395502856215,0.774152348130464,20,0.0035,FALSE,1,3,2
23,3,1,0.2,-0.585882373421287,0.411384464351133,20,0.0035,FALSE,1,3,2
24,1,100,-0.058,-0.0998129227577533,0.69733439934415,100,0.0035,FALSE,1,3,2
24,2,56,0.00357142857142857,-0.0283510806854686,0.770694598290379,100,0.0035,FALSE,1,3,2
24,3,32,-0.025,-0.193923178726357,0.654136343398898,100,0.0035,FALSE,1,3,2
24,4,16,0.05,-0.354353069177008,0.621044983240086,100,0.0035,FALSE,1,3,2
24,5,3,-0.533333333333333,-0.540933092406237,0.463907661930853,100,0.0035,FALSE,1,3,2
25,1,20,-0.36,-0.494769715545736,0.509414741806789,20,0,TRUE,1,4,2
25,2,9,-0.4,-0.648819594441136,0.430055436051498,20,0,TRUE,1,4,2
25,3,6,-0.333333333333333,-0.0946324179547083,0.653049378282604,20,0,TRUE,1,4,2
26,1,100,-0.02,-0.00650356052195167,0.754524965199876,100,0,TRUE,1,4,2
26,2,87,0.0275862068965517,0.127124989017516,0.810417309843715,100,0,TRUE,1,4,2
26,3,70,0.102857142857143,0.163856955279517,0.811481556176778,100,0,TRUE,1,4,2
26,4,48,0.141666666666667,0.143135783600628,0.810853848648446,100,0,TRUE,1,4,2
26,5,33,0.290909090909091,0.251426629398617,0.86221106088439,100,0,TRUE,1,4,2
26,6,17,0.517647058823529,0.695739087705808,1.11837324443349,100,0,TRUE,1,4,2
26,7,17,0.670588235294118,0.393078406641487,0.904160170210927,100,0,TRUE,1,4,2
26,8,14,0.557142857142857,0.918403441981973,1.23590517082845,100,0,TRUE,1,4,2
26,9,19,0.557894736842105,0.544040359689532,1.03485801280862,100,0,TRUE,1,4,2
26,10,20,0.7,0.630250672820442,1.06233346444567,100,0,TRUE,1,4,2
26,11,18,0.844444444444444,0.816448088136539,1.1849756330085,100,0,TRUE,1,4,2
26,12,26,0.969230769230769,0.92152112090134,1.23230207834768,100,0,TRUE,1,4,2
26,13,43,1.0093023255814,1.05404775563647,1.30698913894096,100,0,TRUE,1,4,2
26,14,49,1.13061224489796,1.1398636724801,1.34500434316744,100,0,TRUE,1,4,2
26,15,53,1.16981132075472,1.20662273805537,1.36833409776678,100,0,TRUE,1,4,2
27,1,20,0.04,-0.188287995118329,0.628862425055356,20,0.0035,TRUE,1,4,2
27,2,12,-0.0666666666666667,-0.353478833923094,0.549232862312216,20,0.0035,TRUE,1,4,2
27,3,2,0.1,-0.638922300971413,0.391347221730155,20,0.0035,TRUE,1,4,2
27,4,3,0.333333333333333,0.866005694962633,1.20042210310136,20,0.0035,TRUE,1,4,2
27,5,8,0.4,0.0638970368288476,0.753900393515301,20,0.0035,TRUE,1,4,2
27,6,2,0.5,0.476672723675166,0.984883625605816,20,0.0035,TRUE,1,4,2
27,7,2,0.6,0.8363341299182,1.18398932796474,20,0.0035,TRUE,1,4,2
27,8,3,0.666666666666667,0.504245931655034,0.976605831792667,20,0.0035,TRUE,1,4,2
27,9,2,0.8,1.13040323787436,1.35055875206611,20,0.0035,TRUE,1,4,2
28,1,100,0.032,0.0823841302339478,0.77603115254221,100,0.0035,TRUE,1,4,2
28,2,58,0.127586206896552,-0.0368850810723706,0.737842339129386,100,0.0035,TRUE,1,4,2
28,3,33,0.187878787878788,0.396291106592365,0.932413388414011,100,0.0035,TRUE,1,4,2
28,4,26,0.276923076923077,0.239825369148434,0.875676533453605,100,0.0035,TRUE,1,4,2
28,5,26,0.469230769230769,0.623280949066101,1.05464077834822,100,0.0035,TRUE,1,4,2
28,6,42,0.771428571428571,0.898906790940961,1.19415979713892,100,0.0035,TRUE,1,4,2
28,7,46,0.934782608695652,1.01603682083708,1.25998558091564,100,0.0035,TRUE,1,4,2
28,8,47,0.872340425531915,0.815341895539061,1.17358755597508,100,0.0035,TRUE,1,4,2
28,9,55,1,1.10461094315354,1.33273766581463,100,0.0035,TRUE,1,4,2
28,10,73,1.08767123287671,1.20651194902435,1.37835733779399,100,0.0035,TRUE,1,4,2
28,11,71,1.09859154929577,1.06574037455632,1.30849829654951,100,0.0035,TRUE,1,4,2
28,12,74,1.17567567567568,1.24714802418225,1.37270106363361,100,0.0035,TRUE,1,4,2
28,13,75,1.26666666666667,1.34983863897345,1.42865768277444,100,0.0035,TRUE,1,4,2
28,14,78,1.4025641025641,1.44130049596163,1.48061910326375,100,0.0035,TRUE,1,4,2
28,15,105,1.37904761904762,1.20216059148712,1.36664219949261,100,0.0035,TRUE,1,4,2
29,1,20,-0.13,-0.0103441116102619,0.759289277799268,20,0,FALSE,1,4,2
29,2,15,0.08,0.185359339716539,0.846351374267126,20,0,FALSE,1,4,2
29,3,9,0.244444444444444,0.185556711315999,0.849970357019254,20,0,FALSE,1,4,2
29,4,9,0.288888888888889,0.351892040765331,0.939538440887451,20,0,FALSE,1,4,2
29,5,10,-0.18,-0.115611726974054,0.70971926824495,20,0,FALSE,1,4,2
29,6,5,-0.08,-0.19385257458634,0.713208801087949,20,0,FALSE,1,4,2
29,7,5,0.28,0.417330041991402,0.959653933152788,20,0,FALSE,1,4,2
29,8,2,0.4,-0.0333564870041468,0.688098736764547,20,0,FALSE,1,4,2
30,1,100,-0.066,-0.0757203395250981,0.69748577553253,100,0,FALSE,1,4,2
30,2,70,0.177142857142857,0.00342946054693857,0.77978959092239,100,0,FALSE,1,4,2
30,3,49,2.25469798727088e-18,0.0352172860170896,0.78780358252229,100,0,FALSE,1,4,2
30,4,34,0.170588235294118,0.0823365666655738,0.776782395864235,100,0,FALSE,1,4,2
30,5,37,-0.118918918918919,0.145711388862448,0.833484086014755,100,0,FALSE,1,4,2
30,6,17,0.341176470588235,0.205776189205663,0.861181761641545,100,0,FALSE,1,4,2
30,7,15,0.36,0.34251583615161,0.935302633796556,100,0,FALSE,1,4,2
30,8,24,0.0916666666666667,-0.0316903146679692,0.746341491881393,100,0,FALSE,1,4,2
30,9,21,-0.352380952380952,-0.408373264093105,0.547421933491155,100,0,FALSE,1,4,2
30,10,7,-0.0857142857142857,-0.114295983369986,0.665646637556843,100,0,FALSE,1,4,2
30,11,3,0.266666666666667,0.679655366212565,1.09094392933762,100,0,FALSE,1,4,2
30,12,3,-0.6,-0.667730312179331,0.44431283431784,100,0,FALSE,1,4,2
30,13,2,0.4,0.514818927781696,1.00240083375678,100,0,FALSE,1,4,2
31,1,20,-0.28,-0.311824482609066,0.567612935034142,20,0.0035,FALSE,1,4,2
31,2,12,0.133333333333333,0.246035376707176,0.956248322683181,20,0.0035,FALSE,1,4,2
31,3,9,0.355555555555556,0.665082715142877,1.13464420771854,20,0.0035,FALSE,1,4,2
31,4,13,-0.0923076923076923,-0.510776729815507,0.520005766429569,20,0.0035,FALSE,1,4,2
31,5,11,0.254545454545455,0.0928150049278618,0.820861441174798,20,0.0035,FALSE,1,4,2
31,6,8,-0.175,-0.157764346437093,0.709415507192691,20,0.0035,FALSE,1,4,2
31,7,4,0.15,0.285859681180073,0.879936639712249,20,0.0035,FALSE,1,4,2
31,8,2,-0.1,-0.750388904962796,0.530461460399232,20,0.0035,FALSE,1,4,2
32,1,100,-0.114,-0.180952942071291,0.667845077925597,100,0.0035,FALSE,1,4,2
32,2,67,0.0835820895522388,0.115960682905549,0.821294589453798,100,0.0035,FALSE,1,4,2
32,3,57,0.0666666666666667,0.170665300226184,0.806353324503316,100,0.0035,FALSE,1,4,2
32,4,22,0.0636363636363636,0.0993483290410496,0.814341350937249,100,0.0035,FALSE,1,4,2
32,5,22,0.172727272727273,-0.0437233278185159,0.754956174688106,100,0.0035,FALSE,1,4,2
32,6,9,0.177777777777778,0.227465921958327,0.828197211721336,100,0.0035,FALSE,1,4,2
32,7,4,-0.5,-1.04697636106003,0.349229245928072,100,0.0035,FALSE,1,4,2
33,1,20,0.47,0.299908079014299,0.896128496994182,20,0,TRUE,1,5,2
33,2,11,0.527272727272727,0.808479533757031,1.15922071556119,20,0,TRUE,1,5,2
33,3,13,0.615384615384615,0.87392780096799,1.19679737848844,20,0,TRUE,1,5,2
33,4,15,0.493333333333333,0.264248138710247,0.867896054105683,20,0,TRUE,1,5,2
33,5,20,0.78,0.815086594383518,1.18638293343266,20,0,TRUE,1,5,2
33,6,25,0.88,0.764745048005776,1.12963337451723,20,0,TRUE,1,5,2
33,7,23,0.88695652173913,0.736069154079069,1.12769026409577,20,0,TRUE,1,5,2
33,8,18,0.833333333333333,0.899195099668971,1.15135353436907,20,0,TRUE,1,5,2
33,9,28,0.878571428571429,0.694560380251351,1.10150199161663,20,0,TRUE,1,5,2
33,10,28,1.04285714285714,1.00483318805057,1.28154527839328,20,0,TRUE,1,5,2
33,11,26,1.08461538461538,1.03375010265179,1.305414244403,20,0,TRUE,1,5,2
33,12,37,1.11891891891892,1.17308905383623,1.35855540350596,20,0,TRUE,1,5,2
33,13,46,1.21304347826087,1.41583142499143,1.51087361957356,20,0,TRUE,1,5,2
33,14,88,1.21136363636364,1.16681690284118,1.34774092094082,20,0,TRUE,1,5,2
33,15,136,1.26470588235294,1.26492538374461,1.40720397298499,20,0,TRUE,1,5,2
34,1,100,-0.022,0.0220201901986697,0.756433012560946,100,0,TRUE,1,5,2
34,2,84,0.0571428571428571,0.0863538633298242,0.788702784691103,100,0,TRUE,1,5,2
34,3,57,0.0807017543859649,-0.00525705031669347,0.745870803700561,100,0,TRUE,1,5,2
34,4,44,0.0272727272727273,-0.123688252297611,0.692278506909273,100,0,TRUE,1,5,2
34,5,37,0.232432432432432,0.0673372061298751,0.791279981248859,100,0,TRUE,1,5,2
34,6,40,0.14,0.092176478807893,0.764552938458332,100,0,TRUE,1,5,2
34,7,30,0.113333333333333,0.146323713897068,0.801949813440877,100,0,TRUE,1,5,2
34,8,30,0.08,0.150195846680382,0.793059544357876,100,0,TRUE,1,5,2
34,9,26,0.353846153846154,0.152351995813919,0.848100459242662,100,0,TRUE,1,5,2
34,10,22,0.418181818181818,0.67201653604054,1.08400515338311,100,0,TRUE,1,5,2
34,11,29,0.420689655172414,0.259029500980475,0.872869115754446,100,0,TRUE,1,5,2
34,12,27,0.607407407407407,0.452433736637717,0.977888699449642,100,0,TRUE,1,5,2
34,13,33,0.757575757575758,0.433929234193034,0.961364778096489,100,0,TRUE,1,5,2
34,14,21,0.742857142857143,0.615476625670439,1.06447254844355,100,0,TRUE,1,5,2
34,15,30,0.833333333333333,1.01926089050915,1.29096427364347,100,0,TRUE,1,5,2
35,1,20,0.06,0.167076672129368,0.796252675945933,20,0.0035,TRUE,1,5,2
35,2,17,0.164705882352941,0.184216355791798,0.831975473065603,20,0.0035,TRUE,1,5,2
35,3,14,0.428571428571429,0.461999830240974,0.970619382928631,20,0.0035,TRUE,1,5,2
35,4,13,0.538461538461538,0.479302379541965,1.00010927173099,20,0.0035,TRUE,1,5,2
35,5,12,0.583333333333333,0.643162423048603,1.07560038594591,20,0.0035,TRUE,1,5,2
35,6,10,0.5,0.483050819479994,0.982816581531542,20,0.0035,TRUE,1,5,2
35,7,3,0.666666666666667,1.2699495776031,1.44688138299087,20,0.0035,TRUE,1,5,2
35,8,4,0.8,1.10934637996513,1.34915579567859,20,0.0035,TRUE,1,5,2
35,9,5,0.92,0.759770232418785,1.15099538258106,20,0.0035,TRUE,1,5,2
35,10,4,0.95,0.825822384441229,1.18867623625159,20,0.0035,TRUE,1,5,2
36,1,100,-0.052,-0.0258161654616787,0.728147329330921,100,0.0035,TRUE,1,5,2
36,2,69,0.0173913043478261,0.121092633183071,0.815418511108072,100,0.0035,TRUE,1,5,2
