"trial","gen","n","g","z","w","n.pop0","alpha","evolve","sourcepop","block","rep","design"
4,3,27,0.0814814814814815,0.242367564353112,0.866746075644916,100,0.0035,TRUE,2,1,1,3
4,4,23,0.0956521739130435,0.101050344066978,0.77268140489397,100,0.0035,TRUE,2,1,1,3
4,5,29,0.144827586206897,0.466556705357218,0.981029837962161,100,0.0035,TRUE,2,1,1,3
4,6,32,0.09375,0.0755414603641279,0.794206401403574,100,0.0035,TRUE,2,1,1,3
4,7,16,0.1625,0.0758120234888264,0.789389594278858,100,0.0035,TRUE,2,1,1,3
4,8,21,0.0476190476190476,-0.155647407615735,0.665390568723006,100,0.0035,TRUE,2,1,1,3
4,9,19,0.0736842105263158,0.33759756495537,0.906928958134608,100,0.0035,TRUE,2,1,1,3
4,10,8,0.25,0.163023363375908,0.854635496796509,100,0.0035,TRUE,2,1,1,3
4,11,7,0.228571428571429,0.444995343212422,0.955111631174754,100,0.0035,TRUE,2,1,1,3
4,12,10,0.4,0.204218594173923,0.860559514065543,100,0.0035,TRUE,2,1,1,3
4,13,8,0.35,0.308706331609302,0.911658795109694,100,0.0035,TRUE,2,1,1,3
4,14,5,0.16,0.736854812160621,1.11796874547616,100,0.0035,TRUE,2,1,1,3
4,15,5,0.08,0.375886263692068,0.918970608128902,100,0.0035,TRUE,2,1,1,3
5,1,20,0.55,0.708218414775728,1.11793188946125,20,0,FALSE,3,1,1,3
5,2,17,1.63268091856641e-17,0.0229679367427276,0.773174714588711,20,0,FALSE,3,1,1,3
5,3,17,-0.0235294117647059,-0.0219146176734768,0.727994298869615,20,0,FALSE,3,1,1,3
5,4,15,-0.146666666666667,-0.384361711461517,0.589406981201822,20,0,FALSE,3,1,1,3
5,5,10,-0.18,-0.542221829322719,0.512822918084745,20,0,FALSE,3,1,1,3
5,6,7,0.0285714285714286,0.374464104379665,0.938174560865358,20,0,FALSE,3,1,1,3
5,7,2,0.3,0.996811157676399,1.28422048154921,20,0,FALSE,3,1,1,3
6,1,100,0.444,0.44956911492201,0.974539802415791,100,0,FALSE,3,1,1,3
6,2,76,-0.031578947368421,-0.0615534832131595,0.723649640602284,100,0,FALSE,3,1,1,3
6,3,49,-0.0938775510204082,0.125252096320478,0.818880555501079,100,0,FALSE,3,1,1,3
6,4,37,0.264864864864865,0.349376998732735,0.906196343134486,100,0,FALSE,3,1,1,3
6,5,25,-0.16,-0.241033296964391,0.663309252384219,100,0,FALSE,3,1,1,3
6,6,14,-0.314285714285714,-0.342207337788144,0.578635017887858,100,0,FALSE,3,1,1,3
6,7,7,1.58636479094588e-17,-0.0904906402048639,0.740567810834786,100,0,FALSE,3,1,1,3
6,8,2,-1,-1.0465083547585,0.277544751398398,100,0,FALSE,3,1,1,3
7,1,20,-0.03,0.0520614465893407,0.77868688158539,20,0.0035,FALSE,4,1,1,3
7,2,10,-0.2,-0.157895657316223,0.685417454080931,20,0.0035,FALSE,4,1,1,3
7,3,6,0.566666666666667,0.891538458032674,1.1992122327337,20,0.0035,FALSE,4,1,1,3
7,4,4,0.45,0.414321386800495,0.969420813371762,20,0.0035,FALSE,4,1,1,3
8,1,100,0.258,0.346229475282555,0.932676888434307,100,0.0035,FALSE,4,1,1,3
8,2,79,0.131645569620253,0.0383247191473186,0.774833744164305,100,0.0035,FALSE,4,1,1,3
8,3,48,-0.0125,0.108977964822277,0.842074782363884,100,0.0035,FALSE,4,1,1,3
8,4,32,-0.11875,0.054244403199911,0.780782903715553,100,0.0035,FALSE,4,1,1,3
8,5,35,0.0857142857142857,0.00707240654923111,0.766456149833248,100,0.0035,FALSE,4,1,1,3
8,6,22,0.0545454545454546,0.0425334851664309,0.755978313418642,100,0.0035,FALSE,4,1,1,3
8,7,10,0.26,0.296844082376846,0.865775442675697,100,0.0035,FALSE,4,1,1,3
8,8,11,-0.145454545454545,-0.238119591839015,0.635678102960606,100,0.0035,FALSE,4,1,1,3
8,9,11,0.418181818181818,0.356523578246154,0.952436830358529,100,0.0035,FALSE,4,1,1,3
8,10,11,-0.0181818181818182,0.230847062208439,0.862146959244476,100,0.0035,FALSE,4,1,1,3
8,11,3,0.2,-0.643130473025065,0.453073642302291,100,0.0035,FALSE,4,1,1,3
9,1,20,0.13,-0.0462749799037263,0.737417769596406,20,0,TRUE,5,1,2,3
9,2,9,0.177777777777778,-0.119874000230182,0.738497789475492,20,0,TRUE,5,1,2,3
9,3,1,-0.6,-1.0022715166445,0.271351015819386,20,0,TRUE,5,1,2,3
10,1,100,0.38,0.376981423161122,0.937573546019541,100,0,TRUE,5,1,2,3
10,2,86,0.562790697674419,0.469503694439086,0.980725520019266,100,0,TRUE,5,1,2,3
10,3,93,0.533333333333333,0.443104183922282,0.964540318125601,100,0,TRUE,5,1,2,3
10,4,111,0.464864864864865,0.515123968024174,1.01174880790607,100,0,TRUE,5,1,2,3
10,5,117,0.531623931623932,0.481708896250021,0.989351079553965,100,0,TRUE,5,1,2,3
10,6,132,0.706060606060606,0.759063646672294,1.13244838338127,100,0,TRUE,5,1,2,3
10,7,127,0.651968503937008,0.651452952018795,1.09099732500282,100,0,TRUE,5,1,2,3
10,8,146,0.627397260273973,0.561908761617685,1.02634709586191,100,0,TRUE,5,1,2,3
10,9,149,0.680536912751678,0.60943020724352,1.05529164662392,100,0,TRUE,5,1,2,3
10,10,185,0.732972972972973,0.64570192732133,1.07041881451165,100,0,TRUE,5,1,2,3
10,11,177,0.788700564971751,0.766397525947265,1.14469876508671,100,0,TRUE,5,1,2,3
10,12,200,0.816,0.796879816898735,1.15415485528449,100,0,TRUE,5,1,2,3
10,13,296,0.929054054054054,0.972593218500886,1.2476576850465,100,0,TRUE,5,1,2,3
10,14,363,0.952066115702479,0.942239829899573,1.23019447657926,100,0,TRUE,5,1,2,3
10,15,452,1.01814159292035,0.990436864268581,1.25340308894254,100,0,TRUE,5,1,2,3
11,1,20,0.75,0.849925976390506,1.17995181658764,20,0.0035,TRUE,6,1,2,3
11,2,16,0.7125,1.03900425041182,1.29172615382921,20,0.0035,TRUE,6,1,2,3
11,3,25,0.864,0.62827575324975,1.08053258961242,20,0.0035,TRUE,6,1,2,3
11,4,26,0.830769230769231,0.611220743769288,1.06142082412732,20,0.0035,TRUE,6,1,2,3
11,5,25,0.752,0.799768474522448,1.16695977932752,20,0.0035,TRUE,6,1,2,3
11,6,30,0.96,1.07363069597524,1.30868356738506,20,0.0035,TRUE,6,1,2,3
11,7,34,0.958823529411765,1.1046825427107,1.33007905933912,20,0.0035,TRUE,6,1,2,3
11,8,50,0.992,0.986485256008158,1.25927601899267,20,0.0035,TRUE,6,1,2,3
11,9,45,0.973333333333333,0.835401234042751,1.17666342384492,20,0.0035,TRUE,6,1,2,3
11,10,41,0.980487804878049,1.01233434151538,1.28880547093518,20,0.0035,TRUE,6,1,2,3
11,11,42,0.952380952380952,1.06489981154304,1.31399229236589,20,0.0035,TRUE,6,1,2,3
11,12,48,1.09166666666667,1.16208143958823,1.33655718414203,20,0.0035,TRUE,6,1,2,3
11,13,43,1.09302325581395,1.23464645156161,1.39065586978031,20,0.0035,TRUE,6,1,2,3
11,14,51,1.06274509803922,0.980403124565717,1.25882909990233,20,0.0035,TRUE,6,1,2,3
11,15,56,1.09642857142857,1.12640171827224,1.33884129014551,20,0.0035,TRUE,6,1,2,3
12,1,100,0.48,0.581377259079117,1.0431269938995,100,0.0035,TRUE,6,1,2,3
12,2,82,0.446341463414634,0.352936816272774,0.905163781888771,100,0.0035,TRUE,6,1,2,3
12,3,52,0.465384615384615,0.445781119156739,0.955779410101932,100,0.0035,TRUE,6,1,2,3
12,4,51,0.443137254901961,0.459535560775562,0.97175455440844,100,0.0035,TRUE,6,1,2,3
12,5,46,0.539130434782609,0.636687073109971,1.08820241194162,100,0.0035,TRUE,6,1,2,3
12,6,55,0.552727272727273,0.576612868343438,1.03657003253447,100,0.0035,TRUE,6,1,2,3
12,7,36,0.522222222222222,0.529929113452683,1.0002430925339,100,0.0035,TRUE,6,1,2,3
12,8,28,0.628571428571429,0.604575379043545,1.0470867801961,100,0.0035,TRUE,6,1,2,3
12,9,32,0.725,0.775564494876544,1.16499305985499,100,0.0035,TRUE,6,1,2,3
12,10,37,0.827027027027027,0.724999117323116,1.1224573278545,100,0.0035,TRUE,6,1,2,3
12,11,41,0.897560975609756,0.770600993301941,1.13889364610136,100,0.0035,TRUE,6,1,2,3
12,12,47,0.791489361702128,0.966363491781314,1.25787626172269,100,0.0035,TRUE,6,1,2,3
12,13,44,1.01363636363636,1.15114822586416,1.35262610539377,100,0.0035,TRUE,6,1,2,3
12,14,70,0.988571428571429,1.00242554377224,1.28133430640166,100,0.0035,TRUE,6,1,2,3
12,15,67,0.982089552238806,0.992565035690931,1.27331507754842,100,0.0035,TRUE,6,1,2,3
13,1,20,1.09,1.11698320486202,1.29086129422447,20,0,FALSE,7,1,2,3
13,2,30,-0.0266666666666667,0.218911423773548,0.878232203594278,20,0,FALSE,7,1,2,3
13,3,34,-0.0823529411764706,-0.181134089364828,0.681691735232329,20,0,FALSE,7,1,2,3
13,4,22,0.118181818181818,-0.00360870139044499,0.771653459873921,20,0,FALSE,7,1,2,3
13,5,11,0.4,0.199496651793234,0.863575431388291,20,0,FALSE,7,1,2,3
13,6,16,0.4,0.4543372216333,0.975838282229603,20,0,FALSE,7,1,2,3
13,7,15,0.0666666666666667,0.236079025754057,0.862191518431472,20,0,FALSE,7,1,2,3
13,8,9,-0.288888888888889,-0.524620352420263,0.520828218644748,20,0,FALSE,7,1,2,3
13,9,1,1,1.73099555968507,1.71695924001812,20,0,FALSE,7,1,2,3
14,1,100,1.316,1.41346293158037,1.50612338825236,100,0,FALSE,7,1,2,3
14,2,182,-0.0087912087912088,0.00130850925230904,0.759534526120563,100,0,FALSE,7,1,2,3
14,3,135,0.0577777777777778,0.117976809019097,0.812063928113217,100,0,FALSE,7,1,2,3
14,4,98,-0.0551020408163265,-0.0180068131722605,0.761935102706276,100,0,FALSE,7,1,2,3
14,5,78,-0.212820512820513,-0.246222889662011,0.616224145796005,100,0,FALSE,7,1,2,3
14,6,34,-0.0352941176470588,0.0935534267935824,0.806032563042475,100,0,FALSE,7,1,2,3
14,7,36,0.0777777777777778,-0.079998410104324,0.731085105392986,100,0,FALSE,7,1,2,3
14,8,41,-0.180487804878049,-0.276363152207975,0.637165580769224,100,0,FALSE,7,1,2,3
14,9,20,0.14,0.383016720888008,0.956506128748422,100,0,FALSE,7,1,2,3
14,10,24,-0.216666666666667,-0.293876840547384,0.632248564697298,100,0,FALSE,7,1,2,3
14,11,20,-0.15,-0.237314006255777,0.659224232209168,100,0,FALSE,7,1,2,3
14,12,24,0.25,0.314319271950408,0.91316199111896,100,0,FALSE,7,1,2,3
14,13,15,0.333333333333333,0.279429438452803,0.864726329242241,100,0,FALSE,7,1,2,3
14,14,9,0.177777777777778,0.231657365533839,0.831718332968985,100,0,FALSE,7,1,2,3
14,15,4,-0.05,0.176009525587627,0.806583817208839,100,0,FALSE,7,1,2,3
15,1,20,1.27,1.19845256445121,1.30802120412565,20,0.0035,FALSE,8,1,2,3
15,2,35,0.102857142857143,0.254290820811309,0.878203925162998,20,0.0035,FALSE,8,1,2,3
15,3,38,-0.126315789473684,-0.178748981050553,0.677164764376949,20,0.0035,FALSE,8,1,2,3
15,4,26,0.00769230769230769,0.0220984234014909,0.818663202261871,20,0.0035,FALSE,8,1,2,3
15,5,22,0.0181818181818182,0.100507811560254,0.790888093783267,20,0.0035,FALSE,8,1,2,3
15,6,19,0.0105263157894737,0.10306103199849,0.797890801179689,20,0.0035,FALSE,8,1,2,3
15,7,23,-0.104347826086957,-0.0813115936305171,0.7339062217719,20,0.0035,FALSE,8,1,2,3
15,8,15,0.386666666666667,0.561594357061371,1.00949593429267,20,0.0035,FALSE,8,1,2,3
15,9,6,-0.133333333333333,-0.348434210471879,0.686975949248357,20,0.0035,FALSE,8,1,2,3
15,10,5,-0.44,-0.686819412472096,0.566839854950056,20,0.0035,FALSE,8,1,2,3
15,11,6,-0.1,-0.491003547310789,0.541531935472798,20,0.0035,FALSE,8,1,2,3
15,12,1,-0.8,0.236805003654953,0.811562759829137,20,0.0035,FALSE,8,1,2,3
16,1,100,1.062,1.00113853900084,1.24680629998287,100,0.0035,FALSE,8,1,2,3
16,2,85,-0.0235294117647059,0.0123497624936535,0.768210765817986,100,0.0035,FALSE,8,1,2,3
16,3,60,-0.0666666666666667,-0.0732796405917372,0.729264454226089,100,0.0035,FALSE,8,1,2,3
16,4,34,-0.0117647058823529,-0.0577512995957774,0.715409749176901,100,0.0035,FALSE,8,1,2,3
16,5,40,0.065,0.121781476299937,0.78881619836045,100,0.0035,FALSE,8,1,2,3
16,6,37,0.00540540540540541,-0.0400549772821563,0.745605802198029,100,0.0035,FALSE,8,1,2,3
16,7,33,-0.115151515151515,-0.224324023803362,0.623002112000105,100,0.0035,FALSE,8,1,2,3
16,8,26,0.0230769230769231,-0.0855157692028347,0.72491097016715,100,0.0035,FALSE,8,1,2,3
16,9,18,-0.311111111111111,-0.0865582020951434,0.748270367674801,100,0.0035,FALSE,8,1,2,3
16,10,9,-0.0444444444444445,0.00995223838083573,0.74493678460358,100,0.0035,FALSE,8,1,2,3
16,11,8,0.225,0.819270410418309,1.16574050764551,100,0.0035,FALSE,8,1,2,3
16,12,2,-0.4,-1.26078333573722,0.283855801630626,100,0.0035,FALSE,8,1,2,3
17,1,20,0.21,0.153067666772763,0.88183657644424,20,0,TRUE,9,1,3,3
17,2,19,0.221052631578947,0.304233256191831,0.877803705134561,20,0,TRUE,9,1,3,3
17,3,13,0.323076923076923,0.218642018174504,0.843225493854352,20,0,TRUE,9,1,3,3
17,4,2,0.7,0.568009976661478,1.03883370332448,20,0,TRUE,9,1,3,3
18,1,100,0.382,0.377528250053411,0.931480414671749,100,0,TRUE,9,1,3,3
18,2,74,0.427027027027027,0.540107187479993,1.01453025331609,100,0,TRUE,9,1,3,3
18,3,89,0.426966292134831,0.413988803365752,0.953065865808161,100,0,TRUE,9,1,3,3
18,4,93,0.565591397849462,0.562737764507792,1.03662008905448,100,0,TRUE,9,1,3,3
18,5,88,0.713636363636364,0.705627736421119,1.11005385083839,100,0,TRUE,9,1,3,3
18,6,100,0.77,0.69006988187948,1.1096508651918,100,0,TRUE,9,1,3,3
18,7,129,0.865116279069767,0.823736722855133,1.17257242160105,100,0,TRUE,9,1,3,3
18,8,165,0.854545454545454,0.84996804393522,1.17763350515379,100,0,TRUE,9,1,3,3
18,9,143,0.840559440559441,0.837149645400666,1.17569808135124,100,0,TRUE,9,1,3,3
18,10,179,0.854748603351955,0.872102458430533,1.200315276932,100,0,TRUE,9,1,3,3
18,11,231,0.877056277056277,0.831524425740185,1.17688625861348,100,0,TRUE,9,1,3,3
18,12,266,0.900751879699248,0.937973367122289,1.23234995295519,100,0,TRUE,9,1,3,3
18,13,337,0.96379821958457,0.904737365829808,1.2149832964074,100,0,TRUE,9,1,3,3
18,14,398,1.01005025125628,1.00616518268391,1.26827488273678,100,0,TRUE,9,1,3,3
18,15,512,1.0625,1.0481252991891,1.29346173611333,100,0,TRUE,9,1,3,3
19,1,20,0.14,-0.0640631973121238,0.676680765416647,20,0.0035,TRUE,10,1,3,3
19,2,19,0.105263157894737,0.213402977970388,0.851089593140868,20,0.0035,TRUE,10,1,3,3
19,3,6,0.366666666666667,0.57812073451813,1.04560464824698,20,0.0035,TRUE,10,1,3,3
19,4,8,0.325,0.528776726580416,0.990138538180517,20,0.0035,TRUE,10,1,3,3
19,5,9,0.377777777777778,0.517896181710093,1.01335771735126,20,0.0035,TRUE,10,1,3,3
19,6,13,0.415384615384615,0.431476432756767,0.951111669007651,20,0.0035,TRUE,10,1,3,3
19,7,15,0.44,0.35485283948139,0.903172314620092,20,0.0035,TRUE,10,1,3,3
19,8,11,0.363636363636364,0.351154091822243,0.909845795018785,20,0.0035,TRUE,10,1,3,3
19,9,11,0.345454545454545,0.276942330874541,0.877755701565841,20,0.0035,TRUE,10,1,3,3
19,10,16,0.325,0.270679626055032,0.872278812143372,20,0.0035,TRUE,10,1,3,3
19,11,13,0.276923076923077,0.238314242413705,0.857075744591576,20,0.0035,TRUE,10,1,3,3
19,12,4,0.15,0.0696870503468425,0.747076523353966,20,0.0035,TRUE,10,1,3,3
19,13,2,0.2,0.826420529258097,1.17563262262713,20,0.0035,TRUE,10,1,3,3
20,1,100,0.078,0.140136438147848,0.802495941468814,100,0.0035,TRUE,10,1,3,3
20,2,59,0.132203389830508,0.220782276282535,0.842900461184862,100,0.0035,TRUE,10,1,3,3
20,3,41,0.102439024390244,-0.0485040115326523,0.719380608061881,100,0.0035,TRUE,10,1,3,3
20,4,26,0.176923076923077,-0.142078664840738,0.665809266810593,100,0.0035,TRUE,10,1,3,3
20,5,8,0.125,-0.0418164944631872,0.679875961272806,100,0.0035,TRUE,10,1,3,3
20,6,11,0.109090909090909,0.197560544632845,0.836241224192928,100,0.0035,TRUE,10,1,3,3
20,7,15,-0.0266666666666667,-0.0413133822705868,0.726366867009711,100,0.0035,TRUE,10,1,3,3
20,8,13,-0.0615384615384615,-0.152500828031454,0.652249009309673,100,0.0035,TRUE,10,1,3,3
20,9,8,-0.1,0.107947214534008,0.803012474734506,100,0.0035,TRUE,10,1,3,3
20,10,1,0,0.98326262988521,1.27596402132936,100,0.0035,TRUE,10,1,3,3
21,1,20,-0.19,0.0830207995936578,0.78565583205433,20,0,FALSE,11,1,3,3
21,2,12,-0.4,-0.50620858071786,0.557844089037521,20,0,FALSE,11,1,3,3
21,3,9,-0.266666666666667,-0.299234972911303,0.608185809613336,20,0,FALSE,11,1,3,3
21,4,4,-0.15,-0.256523169134927,0.565500770174988,20,0,FALSE,11,1,3,3
22,1,100,-0.72,-0.802719210610121,0.442197793697347,100,0,FALSE,11,1,3,3
22,2,43,0.0790697674418605,-0.06854121661202,0.736039586854579,100,0,FALSE,11,1,3,3
22,3,48,-0.00416666666666667,-0.15369569713186,0.679972558163543,100,0,FALSE,11,1,3,3
22,4,24,-0.0416666666666667,-0.329842324193544,0.633400970183202,100,0,FALSE,11,1,3,3
22,5,14,-0.0142857142857143,0.119870354722356,0.800134085192808,100,0,FALSE,11,1,3,3
22,6,13,-8.52975209161192e-18,-0.0214906454908043,0.729941526023334,100,0,FALSE,11,1,3,3
22,7,17,0.129411764705882,0.199915465014883,0.853744140178837,100,0,FALSE,11,1,3,3
22,8,15,0.213333333333333,0.354086945297354,0.93451868160747,100,0,FALSE,11,1,3,3
22,9,15,-0.0933333333333333,-0.148731498213787,0.668384940437494,100,0,FALSE,11,1,3,3
22,10,10,0.08,0.129952011438774,0.855545979329681,100,0,FALSE,11,1,3,3
22,11,2,0.3,0.509726810593765,0.975736421776314,100,0,FALSE,11,1,3,3
22,12,2,0.3,0.404832992661983,0.911674017719591,100,0,FALSE,11,1,3,3
23,1,20,0.23,0.292887524602486,0.89356076064964,20,0.0035,FALSE,12,1,3,3
23,2,29,0.0689655172413793,0.0973435297009436,0.785415145702023,20,0.0035,FALSE,12,1,3,3
23,3,21,0.219047619047619,0.281246462106021,0.859245523821787,20,0.0035,FALSE,12,1,3,3
23,4,10,-0.38,-0.546618210219233,0.504836337565704,20,0.0035,FALSE,12,1,3,3
23,5,9,-0.0444444444444444,-0.388297707598263,0.565523314979753,20,0.0035,FALSE,12,1,3,3
23,6,2,0.4,-0.196904488470777,0.58133611584712,20,0.0035,FALSE,12,1,3,3
24,1,100,-0.06,-0.069716145942374,0.716879280983617,100,0.0035,FALSE,12,1,3,3
24,2,56,-0.1,-0.145283522491987,0.700688881748847,100,0.0035,FALSE,12,1,3,3
24,3,31,-0.174193548387097,0.185911056809908,0.854679690072025,100,0.0035,FALSE,12,1,3,3
24,4,37,0.221621621621622,0.249344271635433,0.891241993382633,100,0.0035,FALSE,12,1,3,3
24,5,29,0.262068965517241,0.377081499146991,0.925186163773735,100,0.0035,FALSE,12,1,3,3
24,6,14,0.0714285714285714,0.342096725866592,0.926725702045944,100,0.0035,FALSE,12,1,3,3
24,7,3,0.266666666666667,-0.0649988579997415,0.747610961805418,100,0.0035,FALSE,12,1,3,3
24,8,4,-0.65,-0.413920116289527,0.524376475463082,100,0.0035,FALSE,12,1,3,3
24,9,1,0.4,0.397270588860323,0.906325812804411,100,0.0035,FALSE,12,1,3,3
25,1,20,-0.11,-0.283120561642836,0.605675488692127,20,0,TRUE,13,1,4,3
25,2,12,0.15,0.0722685226816104,0.77155699128256,20,0,TRUE,13,1,4,3
25,3,9,-0.133333333333333,0.11164591330904,0.772478481583728,20,0,TRUE,13,1,4,3
25,4,6,0.166666666666667,0.957064993384246,1.26026032825137,20,0,TRUE,13,1,4,3
25,5,10,0.38,0.647760305546137,1.09895030772323,20,0,TRUE,13,1,4,3
25,6,11,0.254545454545455,0.227437564221678,0.833855025025878,20,0,TRUE,13,1,4,3
25,7,6,0.4,-0.0234791354213352,0.710862502014457,20,0,TRUE,13,1,4,3
25,8,4,0.45,0.577707940016975,1.01862042859976,20,0,TRUE,13,1,4,3
25,9,7,0.2,0.13144540089941,0.810351234314834,20,0,TRUE,13,1,4,3
25,10,11,0.2,0.261550491566778,0.856588042746325,20,0,TRUE,13,1,4,3
25,11,9,0.0444444444444444,0.315991452662538,0.907843103148973,20,0,TRUE,13,1,4,3
25,12,3,0.133333333333333,-0.25056641988689,0.662930254034171,20,0,TRUE,13,1,4,3
25,13,3,0.333333333333333,0.268117543162562,0.848975706540424,20,0,TRUE,13,1,4,3
26,1,100,-0.112,-0.17991594178728,0.657459347518595,100,0,TRUE,13,1,4,3
26,2,79,-0.0582278481012658,-0.196530245842101,0.64800433158181,100,0,TRUE,13,1,4,3
26,3,59,0.0813559322033898,0.145045437868122,0.827646650200165,100,0,TRUE,13,1,4,3
26,4,48,0.0791666666666667,0.157004366537662,0.827559188330369,100,0,TRUE,13,1,4,3
26,5,47,0.161702127659574,0.214654093485776,0.835522023614442,100,0,TRUE,13,1,4,3
26,6,27,0.17037037037037,-0.0789400881413733,0.687551230087567,100,0,TRUE,13,1,4,3
26,7,12,0.316666666666667,0.109344896505796,0.778243402328091,100,0,TRUE,13,1,4,3
26,8,5,0.64,0.683020285405404,1.12403151311282,100,0,TRUE,13,1,4,3
26,9,9,0.577777777777778,0.962414505527381,1.26305409736644,100,0,TRUE,13,1,4,3
26,10,2,0,0.706620626429529,1.12506944676652,100,0,TRUE,13,1,4,3
27,1,20,-1.26,-1.31453400834549,0.266413228795729,20,0.0035,TRUE,14,1,4,3
27,2,4,-1.2,-1.64078749252382,0.135052047107953,20,0.0035,TRUE,14,1,4,3
28,1,100,-0.79,-0.767320754631766,0.418986934824482,100,0.0035,TRUE,14,1,4,3
28,2,22,-0.436363636363636,-0.332837242328291,0.592298487345903,100,0.0035,TRUE,14,1,4,3
28,3,4,-0.85,-1.24489682089665,0.212771413889351,100,0.0035,TRUE,14,1,4,3
29,1,20,-0.55,-0.610743437811502,0.447352666708755,20,0,FALSE,15,1,4,3
29,2,3,0.2,0.108515431806291,0.785793345567618,20,0,FALSE,15,1,4,3
30,1,100,-0.374,-0.379406009751148,0.573194814757712,100,0,FALSE,15,1,4,3
30,2,62,0.0258064516129032,0.131054261534261,0.844528249173928,100,0,FALSE,15,1,4,3
30,3,73,-0.142465753424658,-0.122076323499005,0.717569151783164,100,0,FALSE,15,1,4,3
30,4,57,0.0807017543859649,0.0538879813654875,0.764517366579932,100,0,FALSE,15,1,4,3
30,5,47,-0.0851063829787234,-0.0271101499939609,0.756177275166529,100,0,FALSE,15,1,4,3
30,6,32,0.06875,0.039812442185733,0.770838128080987,100,0,FALSE,15,1,4,3
30,7,24,0.025,0.1251658814557,0.84794624039837,100,0,FALSE,15,1,4,3
30,8,15,-0.266666666666667,-0.0971870427269112,0.755716685686367,100,0,FALSE,15,1,4,3
30,9,13,-0.169230769230769,-0.432254600790032,0.654201910317963,100,0,FALSE,15,1,4,3
30,10,10,0.12,-0.037044291801138,0.695938381182738,100,0,FALSE,15,1,4,3
30,11,8,0.275,0.290575967598558,0.865110043835628,100,0,FALSE,15,1,4,3
30,12,9,0.177777777777778,-0.14382027950591,0.717459584446057,100,0,FALSE,15,1,4,3
30,13,4,-0.15,0.414421394542726,0.94635987061436,100,0,FALSE,15,1,4,3
31,1,20,-0.79,-0.718345419074827,0.420927600106562,20,0.0035,FALSE,16,1,4,3
31,2,17,-0.0823529411764706,0.0321952032984494,0.750125227535573,20,0.0035,FALSE,16,1,4,3
31,3,12,-0.5,-0.72311601722498,0.474544705829941,20,0.0035,FALSE,16,1,4,3
31,4,5,0.04,0.173051280198024,0.829184801788981,20,0.0035,FALSE,16,1,4,3
32,1,100,-0.404,-0.544572727650556,0.494050263415071,100,0.0035,FALSE,16,1,4,3
32,2,28,-0.0571428571428571,0.0560272498989765,0.781614425635569,100,0.0035,FALSE,16,1,4,3
32,3,20,-0.18,-0.25334477587624,0.647084506581892,100,0.0035,FALSE,16,1,4,3
32,4,11,0.0545454545454546,0.0107602660832024,0.777736599726087,100,0.0035,FALSE,16,1,4,3
32,5,1,-1.6,-0.81713274148253,0.32846293187738,100,0.0035,FALSE,16,1,4,3
33,1,20,-0.29,-0.110114321037914,0.678961742458727,20,0,TRUE,17,1,5,3
33,2,9,-0.244444444444444,-0.287897754912889,0.604922479145316,20,0,TRUE,17,1,5,3
33,3,3,0.533333333333333,0.67902533076502,1.1069873511336,20,0,TRUE,17,1,5,3
33,4,3,0.466666666666667,0.709187815476791,1.0698965561028,20,0,TRUE,17,1,5,3
34,1,100,0.006,-0.0922464205913018,0.691313099739732,100,0,TRUE,17,1,5,3
34,2,58,0.0862068965517241,0.0555662032171371,0.76323498572412,100,0,TRUE,17,1,5,3
34,3,45,0.0444444444444444,0.102206001901084,0.807764927271363,100,0,TRUE,17,1,5,3
34,4,33,0.163636363636364,0.22610427514711,0.828630688523333,100,0,TRUE,17,1,5,3
34,5,32,-0.03125,-0.210548964348937,0.614273804560413,100,0,TRUE,17,1,5,3
34,6,21,0.0571428571428571,-0.0204778001616754,0.754330826418098,100,0,TRUE,17,1,5,3
34,7,9,0.155555555555556,0.10285526653167,0.791647257289961,100,0,TRUE,17,1,5,3
34,8,7,0.0571428571428571,-0.0471363571904965,0.733874290477531,100,0,TRUE,17,1,5,3
35,1,20,0.46,0.381390172038935,0.931565866652121,20,0.0035,TRUE,18,1,5,3
35,2,16,0.875,0.872353812221591,1.16968489478124,20,0.0035,TRUE,18,1,5,3
35,3,30,1.32,1.2763576248193,1.40030854236823,20,0.0035,TRUE,18,1,5,3
35,4,29,1.26206896551724,1.17820559676307,1.37960361567531,20,0.0035,TRUE,18,1,5,3
35,5,30,1.22666666666667,1.18234609844474,1.35878451994804,20,0.0035,TRUE,18,1,5,3
35,6,35,1.4,1.44483171384584,1.4752547353262,20,0.0035,TRUE,18,1,5,3
35,7,30,1.67333333333333,1.59744354816938,1.54493805815389,20,0.0035,TRUE,18,1,5,3
35,8,48,1.74583333333333,1.56316832695003,1.57701384614325,20,0.0035,TRUE,18,1,5,3
35,9,43,1.85581395348837,1.76717117678501,1.62347341176626,20,0.0035,TRUE,18,1,5,3
35,10,72,1.89166666666667,1.99286646761887,1.68962201998105,20,0.0035,TRUE,18,1,5,3
35,11,102,1.97843137254902,2.05151953987372,1.71531082978833,20,0.0035,TRUE,18,1,5,3
35,12,170,2.02941176470588,2.01999214855448,1.71939442815378,20,0.0035,TRUE,18,1,5,3
35,13,186,1.90537634408602,1.93175316361469,1.69475474818258,20,0.0035,TRUE,18,1,5,3
35,14,152,1.91578947368421,1.90143950272188,1.68038649356245,20,0.0035,TRUE,18,1,5,3
35,15,141,1.92198581560284,1.96032935264897,1.7013169049115,20,0.0035,TRUE,18,1,5,3
